RT [min],m/z meas.,M meas.,Ions,MS/MS,Name,Molecular Formula,Annotations,AQ,Annotation Source,Boxplot,Flags,Include,blank,Avatar_F8,Avatar_F9,Avatar_F10,Avatar_F11,Desiree_F8,Desiree_F9,Desiree_F10,Desiree_F11,Seresta_F8,Seresta_F9,Seresta_F10,Seresta_F11
7.67,447.21949,446.21221,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,588,0,0,0,1012,0,0,0,1068,0
8.16,447.23769,446.23041,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,118,0,0,0,84,788,0,0,208,0
8.33,447.23789,446.23061,[M+H]+,TRUE,,C20H34N2O9,"SmartFormula - mzdev: 0.0046 mSigma: 28.97, ",10100,,0,[],TRUE,0,0,0,0,1112,0,0,138,880,0,0,168,894
19.52,447.32964,446.32237,[M+H]+,TRUE,,,,,,0,[],TRUE,884,0,0,0,0,0,0,0,0,0,0,0,0
17.89,447.34571,446.33844,[M+H]+,TRUE,,,,,,790,[],TRUE,0,850,908,736,790,728,704,658,910,878,870,688,844
18.02,447.38733,446.38005,[M+H]+,FALSE,,C23H50N4O4,"SmartFormula - mzdev: -0.0032 mSigma: Infinity, ",10000,,0,[],TRUE,700,0,0,0,170,0,0,0,0,0,0,0,0
6.6,447.76591,893.51727,[M+H+H]2+,TRUE,,C40H79NO20,"SmartFormula - mzdev: -0.0010 mSigma: 13.80, ",20200,,0,[],TRUE,0,0,7640,0,0,0,2804,0,0,0,8134,0,0
15.43,448.33808,894.6616,[M+H+H]2+,TRUE,,,,,,610,[],TRUE,0,556,610,826,680,916,612,574,664,0,566,896,602
19.27,448.40699,447.39972,[M+H]+,TRUE,,,,,,1534,[],TRUE,0,0,1616,0,1788,1654,2344,1310,922,1534,1658,1686,1290
6.5,449.08608,448.07881,[M+H]+,FALSE,,C19H16N2O11,"SmartFormula - mzdev: 0.0034 mSigma: 26.82, ",10100,,0,[],TRUE,0,386,822,0,0,328,414,0,0,220,354,0,0
7.17,449.17961,448.17233,[M+H]+,FALSE,,C23H28O9,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,70,[],TRUE,0,0,288,726,0,160,114,0,0,70,144,466,0
6.52,449.17979,448.17252,[M+H]+,TRUE,,C23H28O9,"SmartFormula - mzdev: -0.0009 mSigma: 29.05, ",20100,,76,[],TRUE,0,134,936,76,44,242,696,0,0,166,716,0,0
7.95,449.21617,448.2089,[M+H]+,TRUE,,C24H32O8,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,174,150,642,0,0,324,0,0,0,292,836
6.53,449.2164,448.20912,[M+H]+,FALSE,,C24H32O8,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,86,780,0,0,150,0,60,0,0,468,0,0
7.37,449.21641,448.20913,[M+H]+,TRUE,,C24H32O8,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,54,[],TRUE,0,0,76,982,0,0,116,856,0,0,54,822,106
8.36,449.21671,448.20943,[M+H]+,TRUE,,C24H32O8,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,108,862,0,0,172,372,0,0,184,704
13.71,449.25101,448.24373,[M+H]+,TRUE,,,,,,0,[],TRUE,1504,0,0,0,0,0,0,0,0,0,0,0,0
8.3,449.25196,448.24468,[M+H]+,TRUE,,C25H36O7,"SmartFormula - mzdev: -0.0014 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,788,0,44,0,514,0,0,0,558
13.37,449.32722,896.6399,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,306,1062,0,0,196,0,0,182,300,0,0
17.51,449.3595,448.35222,[M+H]+,TRUE,,,,,,794,[],TRUE,0,576,982,770,550,794,1238,1336,876,784,1024,874,682
6.6,450.24373,449.23645,[M+H]+,FALSE,,C19H35N3O9,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,0,502,0,0,0,1384,0,0
6.6,450.24406,898.47357,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,1134,0,0,0,0,0,0,0,0,0,0
6.71,450.27539,898.53622,[M+H+H]2+,TRUE,,C34H82N4O22,"SmartFormula - mzdev: -0.0029 mSigma: 16.19, ",20100,,0,[],TRUE,0,0,5884,0,0,0,2104,0,0,0,7524,214,124
15.39,450.80096,899.58736,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,822,0,0,0,0,0,0,0,0,0,0,0,0
15.42,450.8152,449.80792,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,810,0,732,0,0,0,0,0,0,914,0
15.42,450.8153,899.61605,[M+H+H]2+,TRUE,,,,,,608,[],TRUE,0,1128,0,0,0,0,752,608,796,724,866,0,822
15.19,450.81559,899.61663,[M+H+H]2+,TRUE,,,,,,726,[],TRUE,0,782,726,752,512,798,0,0,0,668,740,740,830
7.25,451.13832,450.13104,[M+H]+,TRUE,,C25H22O8,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,1184,0,0,0,750,0,0,0,652,0
6.81,451.19523,450.18795,[M+H]+,FALSE,,C23H30O9,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,176,[],TRUE,0,102,728,334,0,0,706,302,0,176,446,206,0
7.49,451.23207,900.44958,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,0,794,0,0,0,630,0,76,68,472,0
13.39,451.80571,450.79843,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,806,0,0,0,0,0,102,422,0,96
16.4,452.37853,451.37125,[M+H]+,TRUE,,,,,,0,[],TRUE,2064,0,0,0,0,0,0,0,0,0,0,0,0
16.4,452.39419,451.38691,[M+H]+,TRUE,,,,,,2140,[],TRUE,0,2174,1762,2140,2324,1938,1932,2354,1916,2292,2206,1866,2358
6.67,453.21052,452.20324,[M+H]+,FALSE,,C23H32O9,"SmartFormula - mzdev: -0.0014 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,712,0,0,90,492,0,0,0,402,0,0
12.48,453.34171,452.33443,[M+H]+,TRUE,,C23H48O8,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,110,[],TRUE,0,58,340,856,0,0,110,196,0,204,392,218,0
16.47,453.39674,452.38946,[M+H]+,FALSE,,C29H48N4,"SmartFormula - mzdev: 0.0016 mSigma: Infinity, ",20000,,626,[],TRUE,0,740,530,766,772,626,498,620,618,578,720,718,648
0.78,453.78524,452.77796,[M+H]+,TRUE,,,,,,792,[],TRUE,796,926,622,792,640,692,672,798,994,658,766,974,988
0.06,453.78545,452.77818,[M+H]+,FALSE,,,,,,618,[],TRUE,736,576,548,628,594,722,678,742,522,784,594,500,618
0.39,453.78557,452.7783,[M+H]+,TRUE,,,,,,410,[],TRUE,430,410,0,0,762,396,0,490,86,508,524,0,638
0.17,453.82819,452.82091,[M+H]+,FALSE,,,,,,704,[],TRUE,622,668,704,854,720,644,820,772,694,666,836,878,644
14.24,454.37291,453.36563,[M+H]+,TRUE,,,,,,988,[],TRUE,0,816,988,4444,168,578,616,1028,1388,1046,1910,2318,766
12.36,454.86581,453.85853,[M+H]+,TRUE,,,,,,1060,[],TRUE,0,970,938,1120,1008,938,1082,676,1060,1168,1248,1128,1576
0.09,454.95564,453.94837,[M+H]+,FALSE,,,,,,824,[],TRUE,826,824,762,788,778,826,698,886,1026,836,802,834,762
7.45,455.09817,454.09089,[M+H]+,FALSE,,,,,,62,[],TRUE,0,152,248,588,0,0,84,592,0,0,62,772,0
8.41,456.28004,455.27276,[M+H]+,TRUE,,C20H41NO10,"SmartFormula - mzdev: -0.0003 mSigma: 6.96, ",20200,,0,[],TRUE,0,0,0,0,6240,0,0,0,4854,0,0,0,6618
14.14,456.33501,910.65547,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,0,912,0,0,0,0,0,128,162,114,0
8.2,457.22148,456.2142,[M+H]+,FALSE,,C26H32O7,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,84,0,0,0,172,0,0,0,62,852
7.68,457.22149,456.21421,[M+H]+,TRUE,,C26H32O7,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,546,132,0,0,718,146,0,0,472,328
19.15,457.2547,456.24743,[M+H]+,FALSE,,C22H36N2O8,"SmartFormula - mzdev: 0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,830,0,0,0,0,0,0,0,0,0,0,0,0
19.39,457.27043,456.26316,[M+H]+,FALSE,,,,,,0,[],TRUE,0,724,0,0,0,0,274,0,0,230,0,738,364
19.23,457.27081,456.26354,[M+H]+,FALSE,,C14H40N4O12,"SmartFormula - mzdev: -0.0008 mSigma: 23.97, ",20100,,676,[],TRUE,0,0,1058,846,716,660,596,690,564,676,746,0,694
8.41,457.2835,456.27622,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,2082,0,0,0,1286,0,0,0,1802
16.4,457.33355,456.32628,[M+H]+,TRUE,,,,,,0,[],TRUE,1628,0,0,0,0,0,0,0,0,0,0,0,0
16.39,457.34948,456.3422,[M+H]+,TRUE,,,,,,1902,[],TRUE,0,1838,1772,2130,1790,2186,1870,2100,1986,1850,2190,2180,1902
6.71,458.78842,915.56229,[M+H+H]2+,TRUE,,C40H85NO21,"SmartFormula - mzdev: 0.0005 mSigma: 17.49, ",20100,,130,[],TRUE,0,0,18442,638,130,0,5818,0,248,0,15462,206,0
14.14,458.81194,915.60933,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,0,986,0,0,0,0,0,0,164,0,0
7.84,459.20036,458.19309,[M+H]+,TRUE,,C25H30O8,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,138,[],TRUE,0,0,138,548,0,72,144,552,590,0,0,368,722
8.1,459.20036,458.19308,[M+H]+,TRUE,,C25H30O8,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,148,562,0,0,206,754,0,0,306,0
7.53,459.20037,458.19309,[M+H]+,TRUE,,C25H30O8,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,110,[],TRUE,0,0,210,704,110,0,118,798,0,0,110,710,240
6.65,459.20059,458.19332,[M+H]+,TRUE,,C25H30O8,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,52,[],TRUE,0,0,774,98,0,86,598,66,0,52,560,0,0
14.83,459.23454,458.22726,[M+H]+,FALSE,,,,,,360,[],TRUE,0,456,312,338,798,326,306,328,376,460,364,460,360
7.95,459.23683,458.22956,[M+H]+,TRUE,,C26H34O7,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,310,0,0,0,294,728,0,0,128,0
5.71,459.27876,458.27149,[M+H]+,FALSE,,,,,,0,[],TRUE,0,834,0,0,0,532,0,0,0,802,0,0,0
6.19,459.27926,458.27199,[M+H]+,FALSE,,,,,,0,[],TRUE,0,742,0,0,0,450,0,0,0,1046,0,0,0
5.88,459.27958,458.27231,[M+H]+,TRUE,,,,,,0,[],TRUE,0,1390,0,0,0,1266,0,0,0,1872,0,0,0
6.04,459.27965,458.27237,[M+H]+,TRUE,,C20H42O11,"SmartFormula - mzdev: -0.0003 mSigma: 28.96, ",20100,,0,[],TRUE,0,1728,0,0,0,716,0,0,0,1700,0,0,0
18.79,459.28566,458.27838,[M+H]+,FALSE,,C26H38N2O5,"SmartFormula - mzdev: 0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,774,0,0,0,0,0,0,0,0,0,0,0,0
18.79,459.30149,916.58843,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,0,992,0,0,0,0,0,0,0,0,0
18.79,459.30161,458.29434,[M+H]+,FALSE,,C18H42N4O9,"SmartFormula - mzdev: -0.0006 mSigma: 29.71, ",20100,,808,[],TRUE,0,646,832,0,674,886,532,810,860,1096,724,920,808
14.24,459.32831,436.33939,"[M+Na]+, [M+H]+",FALSE,,,,,,470,[],TRUE,0,392,720,1454,178,254,334,516,470,474,668,1316,416
5.54,460.27529,459.26801,[M+H]+,TRUE,,C19H41NO11,"SmartFormula - mzdev: 0.0001 mSigma: 26.35, ",20100,,114,[],TRUE,0,994,0,296,0,860,0,0,90,922,236,114,126
7.34,461.17972,460.17244,[M+H]+,TRUE,,C19H28N2O11,"SmartFormula - mzdev: 0.0031 mSigma: 29.20, ",10100,,82,[],TRUE,0,112,242,744,0,82,150,0,0,0,92,628,0
7.63,461.21607,460.20879,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,68,924,82,0,0,0,272,0,98,678,0
7.22,461.21611,460.20884,[M+H]+,FALSE,,C25H32O8,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,352,0,0,0,254,792,0,0,196,0,0
8.19,461.2163,460.20902,[M+H]+,TRUE,,C25H32O8,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,90,[],TRUE,0,0,0,138,1028,0,90,172,790,0,0,310,840
6.77,461.21654,460.20926,[M+H]+,FALSE,,C25H32O8,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,742,0,0,0,428,0,0,0,420,0,58
8.42,461.23552,438.2463,"[M+Na]+, [M+H]+",TRUE,,,,,,0,[],TRUE,0,0,0,0,4684,0,0,0,3688,0,0,0,6574
6.71,461.26461,920.51467,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,1856,0,0,0,1258,0,0,0,2382,0,0
15.13,461.83743,921.66031,[M+H+H]2+,TRUE,,,,,,510,[],TRUE,0,590,470,586,0,510,0,674,228,544,880,0,622
15.16,461.83751,460.83024,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,782,0,0,0,510,0,0,782,0
8.41,462.23885,461.23158,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,1148,0,0,0,1078,0,0,0,1876
13.37,462.8269,923.63924,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,82,704,0,0,106,0,0,98,320,0,0
7.57,463.06505,480.06807,"[M+H-H2O]+, [M+Na]+",TRUE,,C24H16O11,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,700,2494,0,0,584,1158,0,0,542,790,0,0
6.86,463.06562,462.05835,[M+H]+,TRUE,,C19H14N2O12,"SmartFormula - mzdev: 0.0034 mSigma: 28.77, ",10100,,0,[],TRUE,0,2014,164,0,0,1796,0,0,0,2076,0,0,0
5.65,463.10206,462.09479,[M+H]+,TRUE,,C20H18N2O11,"SmartFormula - mzdev: 0.0037 mSigma: 27.64, ",10100,,0,[],TRUE,0,726,0,0,0,550,0,0,0,866,0,0,0
15.67,463.13076,924.24696,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,0,0,0,1646,0,0,0,0
5.95,463.19444,462.18716,[M+H]+,TRUE,,C24H30O9,"SmartFormula - mzdev: -0.0018 mSigma: Infinity, ",20000,,0,[],TRUE,0,702,0,0,0,478,0,0,0,584,0,0,0
6.52,463.19482,462.18754,[M+H]+,FALSE,,C24H30O9,"SmartFormula - mzdev: -0.0014 mSigma: Infinity, ",20000,,0,[],TRUE,0,182,726,0,0,128,0,0,0,156,466,0,0
7.25,463.1955,462.18823,[M+H]+,TRUE,,C24H30O9,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,72,[],TRUE,0,144,530,752,0,0,202,0,0,72,182,590,0
7.42,463.23181,462.22454,[M+H]+,TRUE,,C25H34O8,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,96,[],TRUE,0,96,130,922,0,0,154,732,0,0,538,792,0
8.28,463.23314,462.22586,[M+H]+,TRUE,,C25H34O8,"SmartFormula - mzdev: 0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,156,0,0,0,182,784,0,0,196,972
15.6,463.2656,462.25832,[M+H]+,TRUE,,,,,,0,[],TRUE,1496,0,0,0,0,0,0,0,0,0,0,0,0
7.59,464.06957,463.0623,[M+H]+,FALSE,,C34H9NO2,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,0,[],TRUE,0,322,790,0,0,172,272,0,0,0,286,0,0
19.3,464.41378,463.40651,[M+H]+,TRUE,,C29H53NO3,"SmartFormula - mzdev: 0.0040 mSigma: 16.10, ",10100,,0,[],TRUE,13690,0,0,0,0,0,0,0,0,0,0,0,0
18,464.41394,463.40667,[M+H]+,TRUE,,,,,,0,[],TRUE,1160,0,0,0,0,0,0,0,0,0,0,0,0
19.29,464.4303,463.42302,[M+H]+,TRUE,,C26H57NO5,"SmartFormula - mzdev: -0.0007 mSigma: 2.24, ",20200,,6182,[],TRUE,0,9586,6542,5306,5884,6840,10112,6182,5692,6904,6064,6268,5418
6.67,465.21085,464.20357,[M+H]+,FALSE,,,,,,0,[],TRUE,0,86,800,0,0,0,0,0,0,0,488,136,0
7.51,465.21113,464.20385,[M+H]+,TRUE,,C24H32O9,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,86,[],TRUE,0,0,160,740,0,0,0,708,94,0,214,784,86
15.62,465.36289,464.35561,[M+H]+,TRUE,,,,,,0,[],TRUE,800,0,0,0,0,0,0,0,0,0,0,0,0
0.5,466.8195,465.81223,[M+H]+,FALSE,,,,,,736,[],TRUE,316,660,836,950,644,606,738,736,368,742,696,932,882
6.24,467.13328,466.126,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,826,0,0,350,700,0,0,0,464,0,0
9.94,467.16744,466.16017,[M+H]+,TRUE,,C21H26N2O10,"SmartFormula - mzdev: 0.0014 mSigma: 3.07, ",20200,,3244,[],TRUE,0,2594,3592,3374,3450,3578,3244,4014,2994,2892,2622,4320,2844
6.71,467.30163,932.58872,[M+H+H]2+,TRUE,,C40H88N2O21,"SmartFormula - mzdev: 0.0004 mSigma: 15.72, ",20100,,122,[],TRUE,0,0,25638,442,0,0,6300,122,0,160,16262,176,116
13.36,467.35818,466.35091,[M+H]+,TRUE,,C24H50O8,"SmartFormula - mzdev: 0.0003 mSigma: 29.59, ",20100,,144,[],TRUE,0,0,336,1148,0,120,144,112,176,362,836,202,0
14.81,468.37333,467.36606,[M+H]+,TRUE,,,,,,0,[],TRUE,2430,0,0,0,0,0,0,0,0,0,0,0,0
14.79,468.38894,467.38166,[M+H]+,TRUE,,,,,,2470,[],TRUE,0,2894,2516,2788,2470,2178,2842,2120,3118,2178,2410,2750,2306
6.49,469.14842,468.14114,[M+H]+,FALSE,,C25H24O9,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,736,0,0,184,564,0,0,0,658,0,0
19.52,469.31048,468.3032,[M+H]+,FALSE,,,,,,0,[],TRUE,962,0,0,0,0,0,0,0,0,0,0,0,0
17.89,469.3283,468.32102,[M+H]+,TRUE,,,,,,1228,[],TRUE,0,1856,1292,1296,1228,1184,1228,1180,1284,1332,1132,1332,1216
18,469.36752,468.36024,[M+H]+,TRUE,,C31H48O3,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,944,0,0,0,0,0,0,0,0,0,0,0,0
19.3,469.36785,446.37805,"[M+Na]+, [M+H]+",TRUE,,C29H50O3,"SmartFormula - mzdev: 0.0026 mSigma: 8.88, ",20200,,0,[],TRUE,14414,0,0,0,0,0,0,0,0,0,0,0,0
19.29,469.3846,446.39383,"[M+Na]+, [M+H]+",TRUE,,C26H54O5,"SmartFormula - mzdev: -0.0017 mSigma: 2.58, ",20200,,7068,[],TRUE,0,10084,6752,6252,7718,8056,11046,7068,4226,8178,7748,7010,6530
14.81,469.39273,468.38545,[M+H]+,TRUE,,,,,,750,[],TRUE,0,678,652,768,624,750,818,846,900,684,786,808,744
6.73,469.77935,468.77207,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,0,2090,0,0,0,0,0,0
6.72,469.77961,937.54467,[M+H+H]2+,TRUE,,C48H79N3O15,"SmartFormula - mzdev: -0.0028 mSigma: 10.35, ",20200,,0,[],TRUE,84,0,6578,0,0,0,0,0,0,0,6180,0,0
15.41,470.33498,938.65541,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,816,0,0,0,0,0,0,0,0,0,0,82,0
15.41,470.3502,469.34292,[M+H]+,TRUE,,,,,,822,[],TRUE,0,1116,0,964,1410,698,0,822,0,834,828,856,0
15.17,470.35089,938.68722,[M+H+H]2+,TRUE,,,,,,862,[],TRUE,0,986,762,0,1116,946,1074,862,988,1194,0,0,0
15.17,470.35105,469.34377,[M+H]+,TRUE,,C32H43N3,"SmartFormula - mzdev: -0.0019 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,1000,0,0,0,0,0,0,1038,920,0
15.41,470.35106,938.68757,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,856,0,0,0,1164,0,1008,0,0,0,844
12.48,470.3682,469.36093,[M+H]+,TRUE,,,,,,620,[],TRUE,0,370,658,3800,0,388,690,620,224,822,1632,872,368
15.17,470.85304,939.69152,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,734,554,0,0,0,752,436,0,730,586,0
8.22,471.2003,470.19303,[M+H]+,TRUE,,C14H34N2O15,"SmartFormula - mzdev: -0.0029 mSigma: 27.89, ",20100,,110,[],TRUE,0,0,0,228,734,0,124,112,492,0,110,88,636
13.1,471.23218,470.22491,[M+H]+,TRUE,,,,,,0,[],TRUE,1638,0,0,0,0,0,0,0,0,0,0,0,0
8.36,471.2367,470.22942,[M+H]+,FALSE,,C27H34O7,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,612,0,0,0,594,0,0,66,766
14.58,471.32672,470.31945,[M+H]+,FALSE,,C21H46N2O9,"SmartFormula - mzdev: -0.0009 mSigma: 28.46, ",20100,,0,[],TRUE,750,0,0,0,0,0,0,0,0,0,0,0,0
14.84,471.32756,470.32029,[M+H]+,FALSE,,,,,,0,[],TRUE,962,0,0,0,0,0,0,0,0,0,0,0,0
13.37,471.34042,470.33314,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,1298,0,0,114,74,0,226,280,0,0
14.85,471.34388,470.33661,[M+H]+,FALSE,,,,,,428,[],TRUE,0,666,638,434,416,348,416,412,702,0,526,634,428
13.36,471.84171,470.83443,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,906,0,0,122,0,0,56,290,0,0
6.71,472.25802,471.25074,[M+H]+,FALSE,,C29H33N3O3,"SmartFormula - mzdev: -0.0014 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,602,0,0,0,348,0,0,0,900,0,0
6.83,472.28815,942.56175,[M+H+H]2+,TRUE,,C42H86O22,"SmartFormula - mzdev: 0.0003 mSigma: 19.14, ",20100,,0,[],TRUE,0,0,3366,0,0,0,1244,0,162,0,5100,0,0
15.39,472.81289,471.80561,[M+H]+,TRUE,,,,,,0,[],TRUE,880,0,0,0,0,0,0,0,0,0,0,0,0
15.16,472.82873,943.6429,[M+H+H]2+,TRUE,,,,,,844,[],TRUE,0,988,998,786,908,0,0,844,910,1140,894,0,0
15.41,472.82899,943.64344,[M+H+H]2+,TRUE,,,,,,788,[],TRUE,0,836,788,818,1026,832,0,802,158,790,736,760,0
15.15,472.82913,471.82185,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,900,834,0,0,0,0,760,884
7.41,473.21588,472.2086,[M+H]+,TRUE,,C26H32O8,"SmartFormula - mzdev: -0.0011 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,112,908,0,0,92,714,0,0,0,692,80
8.04,473.21588,472.20861,[M+H]+,TRUE,,C26H32O8,"SmartFormula - mzdev: -0.0011 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,106,0,0,0,0,274,0,0,0,206,804
8.23,473.21619,472.20891,[M+H]+,TRUE,,C26H32O8,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,112,0,664,0,0,170,762,0,0,94,0
7.61,473.21757,472.21029,[M+H]+,TRUE,,C26H32O8,"SmartFormula - mzdev: 0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,92,0,0,0,116,0,0,712,0
14.8,473.3281,472.32083,[M+H]+,FALSE,,,,,,0,[],TRUE,914,0,0,0,0,0,308,0,222,0,0,0,0
14.82,473.34396,472.33669,[M+H]+,FALSE,,,,,,990,[],TRUE,0,890,946,962,1120,826,852,1060,1026,1074,1340,990,1348
13.37,474.31877,946.62298,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,0,722,0,0,0,0,0,72,404,0,0
7.27,475.23171,474.22444,[M+H]+,TRUE,,C26H34O8,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,0,138,450,0,0,0,762,0
7.55,475.23176,474.22448,[M+H]+,TRUE,,C21H34N2O10,"SmartFormula - mzdev: 0.0033 mSigma: 29.62, ",10100,,0,[],TRUE,0,0,0,704,0,0,106,790,70,0,238,0,0
8.3,475.23179,474.22451,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,180,0,0,0,138,642,0,0,134,736
7.97,475.23196,474.22468,[M+H]+,TRUE,,C21H34N2O10,"SmartFormula - mzdev: 0.0033 mSigma: 28.09, ",10100,,0,[],TRUE,0,0,0,182,944,0,0,214,370,0,0,238,0
12.49,475.32434,474.31706,[M+H]+,FALSE,,,,,,168,[],TRUE,0,92,318,1076,108,110,0,168,206,374,358,284,0
5.08,476.29503,475.28775,[M+H]+,TRUE,,C22H41N3O8,"SmartFormula - mzdev: -0.0016 mSigma: 13.96, ",20200,,0,[],TRUE,1236,0,118,0,0,0,0,68,0,0,0,0,0
5.07,476.3062,475.29893,[M+H]+,TRUE,,,,,,1342,[],TRUE,0,2044,1550,1938,926,1342,1342,1098,1492,2078,1136,1386,1324
7.04,477.08142,494.08511,"[M+H-H2O]+, [M+H]+",TRUE,,C20H18N2O13,"SmartFormula - mzdev: 0.0038 mSigma: 13.47, ",10200,,250,[],TRUE,0,250,1016,490,0,38,458,386,0,0,434,326,0
7.6,477.21117,476.2039,[M+H]+,TRUE,,C25H32O9,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,108,[],TRUE,0,108,368,0,360,0,200,664,62,0,0,706,280
8.35,477.21127,476.20399,[M+H]+,FALSE,,C25H32O9,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,52,[],TRUE,0,0,74,0,766,0,52,100,564,0,0,86,610
7.65,477.24696,476.23969,[M+H]+,TRUE,,C26H36O8,"SmartFormula - mzdev: -0.0013 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,558,182,0,0,768,0,0,0,456,0
8.34,477.24787,476.24059,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,102,704,0,0,0,728,0,0,0,670
12.62,477.83233,953.6501,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,0,868,0,0,0,0,0,0,0,0,0
14.13,478.34762,954.68068,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,0,1380,0,0,0,0,0,204,190,96,0
7.66,479.22691,478.21963,[M+H]+,TRUE,,C25H34O9,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,150,[],TRUE,0,0,0,762,384,0,54,362,150,0,176,454,268
0.16,479.85373,478.84646,[M+H]+,FALSE,,,,,,516,[],TRUE,338,554,680,488,502,576,462,538,482,396,532,710,516
