"mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","G1","G10","G11","G12","G13","G14","G15","G17","G18","G19","G2","G21","G22","G23","G4","G5","G6","G7","G8","G9","NP"
"FT0977",455.301227768554,455.298834128919,455.306941678424,837.159362792969,829.82177734375,841.284606933594,41,2,0,1,1,0,4,3,4,4,2,2,1,3,0,1,2,4,0,4,1,2
"FT0978",455.3751725499,455.374404774512,455.376056027305,817.205505371094,813.448181152344,819.703857421875,23,1,0,0,1,1,1,0,2,2,1,0,0,0,0,0,1,1,4,4,1,3
"FT0979",455.811305391841,455.780518853821,455.811877206248,883.844512939453,876.593139648438,888.57373046875,106,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT0980",456.127232887818,456.126509600142,456.127785970182,513.317901611328,510.846893310547,515.782836914062,16,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0
"FT0981",456.278389892254,456.278049545865,456.278860330318,538.834716796875,535.137878417969,544.054382324219,105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"FT0982",456.338328908175,456.337649246259,456.367146487214,897.416320800781,891.122009277344,906.807250976562,123,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT0983",456.312842472498,456.281499087945,456.338425729605,883.717712402344,874.32080078125,889.284240722656,105,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT0984",456.316256821768,456.315793977272,456.316749689361,824.233520507812,817.903503417969,828.989562988281,69,5,1,4,4,4,3,3,5,3,2,5,0,5,2,3,3,4,1,5,3,4
"FT0985",456.36653638839,456.365947163091,456.367174179887,968.146423339844,963.830261230469,972.791320800781,35,2,3,2,1,3,1,1,0,0,2,2,4,2,2,2,1,1,2,2,0,2
"FT0986",456.815021418515,456.814462555731,456.81570490774,853.141510009766,845.829223632812,857.663391113281,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT0987",457.241831600925,457.241243724953,457.244144488296,579.193878173828,569.852478027344,597.3896484375,102,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,5,3
"FT0988",457.227303141349,457.226497836348,457.22808922182,283.051818847656,278.189697265625,288.693817138672,80,2,5,5,3,3,3,3,4,4,4,1,3,5,4,4,4,5,4,5,4,5
"FT0989",457.316581399241,457.306097295821,457.317348970446,853.178924560547,840.877502441406,857.663391113281,106,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT0990",457.27774824536,457.277113284541,457.278285662904,879.970428466797,872.518859863281,884.4267578125,100,5,5,5,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,3
"FT0991",457.281892715102,457.2814441001,457.282372181838,538.556335449219,535.137878417969,544.054382324219,77,5,5,0,1,3,2,5,5,5,5,5,5,5,4,4,5,5,0,1,5,2
"FT0992",458.245094457277,458.244527060212,458.245721955695,578.518676757812,575.09130859375,581.048522949219,26,3,2,0,0,1,1,2,1,1,0,1,0,0,0,1,4,4,0,0,5,0
"FT0993",458.142740659464,458.142465214856,458.14332643514,508.293350219727,505.220489501953,510.929229736328,18,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0
"FT0994",458.345625050299,458.345019218892,458.346125765462,860.524383544922,853.331970214844,865.064025878906,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT0995",458.320599370944,458.319764949687,458.321622338557,820.840393066406,813.809143066406,825.056457519531,71,3,5,5,3,3,4,3,5,5,3,1,2,5,4,0,4,2,3,5,2,4
"FT0996",458.287981576348,458.287677203767,458.288798273802,403.751098632812,398.092864990234,410.47900390625,29,0,0,3,0,0,0,0,2,3,0,4,1,5,2,0,0,5,0,1,3,0
"FT0997",458.85423875787,458.85374006347,458.854845146029,38.8204231262207,26.5769424438477,44.0808410644531,109,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"FT0998",459.293202471703,459.291817834276,459.349635885826,856.126220703125,845.829223632812,865.064025878906,202,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT0999",459.327271952389,459.305322990503,459.327774610325,816.825866699219,805.688049316406,821.339782714844,105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1000",459.85547055747,459.854770697475,459.855990548118,38.8392639160156,31.2383804321289,44.4135513305664,97,4,4,5,5,4,4,5,4,5,5,5,4,5,5,5,3,5,5,5,5,5
"FT1001",459.794434992006,459.793810072274,459.795081595744,852.841613769531,845.829223632812,857.663391113281,96,5,4,5,4,5,3,5,5,5,5,5,4,5,5,5,4,5,5,5,4,3
"FT1002",459.808628296772,459.807985803347,459.809200285076,919.413726806641,912.313598632812,923.875122070312,58,3,4,3,2,3,1,1,1,2,3,0,4,4,4,2,2,1,3,4,1,2
"FT1003",460.33048412077,460.330041581023,460.331111847627,786.258972167969,779.526000976562,791.190185546875,82,5,5,0,1,4,5,5,5,5,5,5,3,5,5,4,5,5,0,0,5,5
"FT1004",460.294197424582,460.293791976125,460.294783300984,735.635681152344,729.720764160156,740.436584472656,31,2,0,3,4,0,2,2,2,2,0,1,0,0,0,1,1,3,2,4,2,0
"FT1005",460.798229496487,460.79744517598,460.828583045856,820.227813720703,809.58740234375,825.056457519531,90,4,5,4,4,3,4,4,5,5,5,3,4,5,4,2,4,3,5,5,3,4
"FT1006",460.832270452662,460.809727484422,460.832857928417,786.033813476562,779.526000976562,794.486022949219,81,5,5,0,0,4,4,5,5,4,5,5,1,5,4,4,5,5,0,1,5,5
"FT1007",460.852603724567,460.851625944789,460.85349407343,38.4433250427246,32.4089698791504,41.4605560302734,37,2,2,4,1,1,2,3,2,3,2,2,1,2,1,0,1,1,3,3,1,0
"FT1008",460.795904311158,460.795505526196,460.79655270968,735.183471679688,730.089660644531,738.655822753906,20,2,0,3,1,0,0,2,1,1,0,1,0,0,0,1,0,1,2,4,1,0
"FT1009",461.233856332201,461.233136172168,461.234390454534,538.957946777344,535.491333007812,544.434204101562,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
"FT1010",461.320214298022,461.298535147319,461.320985869958,808.683959960938,801.430847167969,822.726989746094,122,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1011",461.333546002462,461.333178282281,461.334243992645,785.535705566406,779.152587890625,788.350036621094,20,4,0,0,0,0,2,0,1,0,1,0,0,3,1,0,3,1,0,0,1,3
"FT1012",461.272419266048,461.271617247247,461.273285997456,525.441101074219,521.714721679688,528.747741699219,25,3,0,2,0,1,3,0,0,0,0,1,0,0,0,2,1,4,3,4,1,0
"FT1013",461.821918758348,461.821076735467,461.822584809216,808.254821777344,801.430847167969,812.789428710938,103,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4
"FT1014",462.237351503123,462.236841455708,462.238132910531,538.565185546875,535.491333007812,541.157348632812,62,5,5,0,0,2,1,5,2,4,3,5,5,3,0,4,5,5,0,1,5,2
"FT1015",462.317464752993,462.286112425721,462.317974421502,915.341430664062,903.782165527344,923.046875,173,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
"FT1016",462.819180541917,462.787830960939,462.819734808442,915.308349609375,903.782165527344,921.659484863281,151,5,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4
"FT1017",463.306881646197,463.276031770539,463.30751016809,817.897216796875,810.694641113281,822.437072753906,105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1018",463.301179017079,463.30059720422,463.301814407357,860.433898925781,853.331970214844,865.064025878906,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1019",463.320864152687,463.319995166692,463.32143426026,916.409759521484,908.966857910156,921.659484863281,86,5,4,4,3,5,2,2,5,4,3,2,5,5,4,5,5,5,5,5,3,3
"FT1020",463.28776321113,463.286990035318,463.288161547727,792.161560058594,786.585693359375,795.952514648438,20,2,0,1,0,0,1,3,1,1,0,1,0,0,0,1,1,1,1,4,2,0
"FT1021",463.808625474832,463.808026527081,463.809182052921,817.874389648438,810.694641113281,822.437072753906,103,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1022",463.822849007803,463.82230756984,463.823400923968,883.684875488281,876.23291015625,888.57373046875,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1023",464.324559947726,464.32409313544,464.325144429947,883.713836669922,876.593139648438,888.57373046875,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1024",464.304861696358,464.304192982001,464.305786036296,859.505889892578,855.108459472656,863.485290527344,30,2,1,2,2,2,1,1,2,0,1,0,2,4,3,1,1,2,2,0,1,0
"FT1025",465.376547273735,465.376003332236,465.377182957274,887.290710449219,879.965942382812,891.8935546875,89,5,4,5,3,5,3,3,5,4,4,4,4,5,4,5,5,5,5,5,3,3
"FT1026",465.329048720687,465.328220582405,465.332655110104,853.212280273438,847.674194335938,857.663391113281,87,4,5,4,3,4,5,4,5,5,5,4,3,5,5,2,4,4,4,4,4,4
"FT1027",465.830560459117,465.818769613382,465.834288531408,853.185791015625,839.468688964844,857.663391113281,99,5,5,5,4,5,4,5,5,5,5,4,5,5,5,3,5,4,5,5,4,4
"FT1028",466.300563811925,466.299928610167,466.301156572209,883.844512939453,876.593139648438,888.57373046875,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1029",466.314359208148,466.31402164059,466.314757792346,645.192993164062,641.448669433594,648.216064453125,23,0,1,0,0,1,0,2,3,0,0,2,0,0,4,1,1,0,0,1,2,5
"FT1030",466.843418602519,466.842755230826,466.844169688081,39.2556018829346,31.6282272338867,44.4135513305664,90,4,3,5,5,4,4,5,4,5,5,3,4,5,5,3,3,4,5,5,4,5
"FT1031",466.802234809507,466.801548925817,466.802704089999,883.583374023438,876.23291015625,888.205139160156,69,4,4,3,3,4,3,2,5,3,4,1,3,5,4,2,4,4,3,4,1,3
"FT1032",467.20063452658,467.200085446607,467.201163614145,513.914916992188,510.529327392578,517.541381835938,25,2,0,2,0,0,3,2,2,1,1,2,0,3,0,0,0,5,0,0,2,0
"FT1033",467.131994741108,467.131352449586,467.132387011422,435.6982421875,432.221069335938,437.546417236328,23,4,2,1,0,0,2,3,0,2,1,0,0,2,0,1,0,3,0,0,2,0
"FT1034",467.338287436566,467.307422727953,467.338916811132,817.504333496094,810.318908691406,833.445434570312,106,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5
"FT1035",467.355846950698,467.30157395656,467.356724463334,773.034301757812,755.695495605469,791.527221679688,174,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,5,5,5,5,2
"FT1036",467.317701266511,467.262565522163,467.318321998693,645.594482421875,641.448669433594,648.897644042969,12,0,0,0,0,1,0,1,1,0,0,3,0,0,2,0,0,0,0,0,0,4
"FT1037",467.262302601018,467.2619679183,467.262674579661,657.129547119141,655.458618164062,659.405883789062,8,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5
"FT1038",467.805961088378,467.805398664803,467.806681957691,853.148376464844,845.829223632812,857.663391113281,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1039",467.84005987294,467.839512432114,467.840533262953,817.452850341797,810.694641113281,822.077941894531,88,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,5,5
"FT1040",467.803750035084,467.803362268335,467.804155314569,761.376098632812,755.695495605469,765.01123046875,27,2,0,3,3,0,1,2,1,2,0,1,0,0,0,1,1,2,2,4,2,0
"FT1041",468.20394536382,468.203596094518,468.204516257744,514.082733154297,510.529327392578,517.146362304688,14,2,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,4,0,0,1,0
"FT1042",468.327907652204,468.308006176817,468.328506487328,841.594909667969,834.2998046875,845.829223632812,105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1043",468.307745281225,468.306994636164,468.308346422146,853.185791015625,847.674194335938,857.663391113281,103,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1044",468.341589338921,468.341167624061,468.343848808965,817.117980957031,810.318908691406,821.583679199219,77,5,5,0,0,5,4,5,3,3,4,5,4,5,5,4,4,5,0,1,5,5
"FT1045",468.327936058294,468.327108184354,468.32847315052,729.321594238281,723.457946777344,732.371948242188,29,3,0,0,0,0,2,3,2,2,0,2,0,1,0,1,3,4,0,1,2,3
"FT1046",468.29157930498,468.291153202054,468.291874549286,683.12109375,678.112670898438,685.86962890625,20,2,0,3,3,0,0,1,1,1,0,1,0,0,0,0,0,1,2,4,1,0
"FT1047",468.329881275864,468.265240548136,468.330633250774,664.380859375,656.721923828125,668.309387207031,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"FT1048",468.38758927566,468.387062473733,468.388396451396,853.934906005859,846.922607421875,858.447021484375,102,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4
"FT1049",468.82964556916,468.808726098538,468.830672086004,841.692169189453,834.2998046875,855.037353515625,94,5,4,4,3,4,3,2,5,4,4,1,4,5,4,4,4,5,5,5,2,3
"FT1050",469.325319446184,469.294808583917,469.32583434959,945.068115234375,937.966918945312,950.811401367188,115,4,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4
"FT1051",469.350500908986,469.325078059423,469.35103087511,930.179992675781,921.974914550781,937.583801269531,111,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1052",469.335180395423,469.334839493619,469.335857339642,557.603698730469,553.837951660156,559.403137207031,34,5,2,0,0,3,1,3,1,0,1,2,0,5,0,1,3,3,0,0,4,0
"FT1053",469.298684269958,469.298238579027,469.299175163624,535.093322753906,531.768310546875,537.090942382812,19,2,1,0,0,0,0,1,2,1,0,0,0,0,0,1,2,5,0,0,4,0
"FT1054",469.833444472832,469.832548068761,469.834166005254,808.277099609375,801.058959960938,812.789428710938,102,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4
"FT1055",469.826951093426,469.826293824305,469.827586045466,945.328643798828,937.111145019531,950.811401367188,90,5,4,5,3,5,3,3,5,4,4,3,5,5,4,5,5,5,5,5,3,3
"FT1056",470.314703056653,470.28307441157,470.315459036345,851.252960205078,842.854370117188,856.388977050781,174,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1057",470.353921493751,470.353129158306,470.354438520356,929.86669921875,921.974914550781,935.299621582031,86,5,4,4,3,5,2,2,5,4,4,3,5,5,4,5,5,5,5,5,3,3
"FT1058",470.294106517512,470.293653910762,470.294529706106,558.273254394531,554.917297363281,564.198608398438,69,5,5,0,0,2,1,5,4,3,5,5,5,5,4,4,5,3,0,1,5,2
"FT1059",470.294185852386,470.293738329611,470.345698671667,582.626983642578,579.125854492188,598.582397460938,64,5,5,0,0,3,1,5,0,0,4,5,5,5,5,3,5,3,0,1,5,4
"FT1060",470.36683980431,470.366275133521,470.367817144339,730.780151367188,724.171936035156,734.549438476562,38,4,0,3,0,1,3,1,4,3,0,0,0,1,0,0,2,3,4,5,1,3
"FT1061",470.334960039137,470.333962274285,470.336100385387,808.700927734375,803.481628417969,812.392700195312,27,1,0,3,0,1,2,2,4,3,0,0,0,1,0,0,3,0,1,3,0,3
"FT1062",470.816569752434,470.78517030878,470.817283595033,850.243194580078,842.854370117188,854.615478515625,124,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1063",470.830715321139,470.830113103476,470.831352996751,915.739898681641,905.935363769531,921.659484863281,130,5,5,5,4,5,4,3,5,5,5,4,5,5,5,5,5,5,5,5,4,4
"FT1064",471.332205943499,471.2862870966,471.333059593269,915.696166992188,904.826538085938,921.659484863281,119,5,4,4,3,5,3,3,5,4,4,2,5,5,4,5,5,5,5,5,3,3
"FT1065",471.317973743356,471.286288247047,471.318501709641,850.050354003906,839.715209960938,854.69091796875,114,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1066",471.35208648883,471.35164364033,471.352924953249,334.778945922852,328.336761474609,339.90087890625,96,5,5,5,5,5,4,5,5,5,5,3,4,5,5,3,4,5,4,5,5,4
"FT1067",471.379098457744,471.378322878404,471.37990598094,38.1124725341797,30.8686294555664,43.4297103881836,87,5,5,3,3,4,2,4,3,5,5,4,4,5,4,4,4,4,5,5,5,4
"FT1068",471.297542408456,471.297073533106,471.298160138077,557.60986328125,554.917297363281,560.550842285156,26,5,3,0,0,0,1,4,0,0,1,1,0,0,0,1,2,2,0,0,5,1
"FT1069",471.321434706466,471.32074884182,471.329469705206,786.222778320312,778.759094238281,789.690307617188,27,4,1,4,0,1,2,1,1,0,0,0,0,3,1,0,2,1,0,1,2,3
"FT1070",471.297577993836,471.297026824521,471.297933837234,582.931884765625,580.412780761719,584.943725585938,15,3,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0,0,0,4,0
"FT1071",471.820268585548,471.819779703676,471.82076420571,817.888549804688,811.079406738281,822.437072753906,103,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1072",472.336029696174,472.335326913506,472.36168676775,883.660186767578,876.23291015625,889.284240722656,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4
"FT1073",472.361389459739,472.360755181126,472.361898980205,896.682067871094,891.122009277344,901.520202636719,103,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1074",472.321659857558,472.310345752844,472.322911217064,816.411376953125,801.430847167969,822.437072753906,136,5,5,5,5,4,4,5,5,5,5,3,4,5,4,2,4,5,4,5,5,4
"FT1075",472.325217155427,472.324590673145,472.325677954511,835.348205566406,830.9208984375,840.05224609375,31,1,0,0,0,0,4,2,4,3,0,2,0,2,0,0,3,3,0,0,2,5
"FT1076",472.837693875776,472.837131984518,472.838237720985,883.68701171875,876.23291015625,888.205139160156,93,4,5,5,3,5,5,4,5,5,5,3,4,5,5,3,5,4,5,5,4,4
"FT1077",473.364700637806,473.364039340464,473.365271302517,896.680786132812,889.284240722656,901.520202636719,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1078",473.342184906142,473.321374653008,473.343172875409,854.062255859375,846.922607421875,864.258117675781,103,4,5,4,5,5,4,1,4,5,5,4,5,5,5,4,5,5,5,5,5,4
"FT1079",473.308273534952,473.307590935195,473.308838161563,916.401733398438,908.966857910156,922.033142089844,88,5,4,3,3,5,2,3,5,4,4,2,5,5,4,5,5,5,5,5,3,3
"FT1080",473.810165886412,473.809181717574,473.853824220064,916.015045166016,908.966857910156,931.268249511719,50,3,3,2,2,2,1,1,3,2,3,2,2,4,4,2,2,3,2,4,1,2
"FT1081",474.346167852317,474.345706890598,474.346701875366,850.894348144531,843.949584960938,864.630554199219,110,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"FT1082",474.267395596731,474.266118109511,474.268056586165,578.940185546875,571.372436523438,583.965515136719,101,4,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5
"FT1083",474.309716848443,474.279025777768,474.31038987579,788.247009277344,781.733093261719,793.346862792969,83,5,4,5,4,2,4,5,4,5,3,2,4,4,3,2,3,4,4,5,5,0
"FT1084",474.297910991726,474.296840600325,474.328302114715,818.011169433594,810.694641113281,827.855895996094,75,4,3,4,5,3,3,3,5,5,3,4,2,5,1,0,3,2,2,5,2,3
"FT1085",474.367172532737,474.366394243783,474.367761334892,896.635925292969,891.122009277344,901.520202636719,56,2,4,2,2,2,2,2,5,2,3,1,3,4,4,2,2,2,3,5,1,3
"FT1086",474.831669710675,474.83108409317,474.832321030575,39.6049995422363,27.5499038696289,44.7346878051758,105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"FT1087",474.847875653246,474.847357639026,474.848400622981,850.841552734375,843.949584960938,855.811157226562,105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"FT1088",474.813798571367,474.813309213152,474.814478079841,883.636077880859,876.23291015625,888.57373046875,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1089",474.811480127963,474.811189472698,474.812013953067,788.166687011719,782.101684570312,792.684509277344,42,3,0,4,3,0,4,4,3,4,0,1,1,1,0,1,1,3,2,4,3,0
"FT1090",475.249494369988,475.248907739558,475.250023411145,558.557922363281,555.276672363281,563.438232421875,55,5,5,0,0,2,1,5,2,0,3,5,4,4,1,3,5,3,0,1,5,1
"FT1091",475.315557001098,475.314963263858,475.316178478063,883.645629882812,878.015808105469,888.205139160156,98,4,5,5,5,5,5,5,5,4,5,4,4,5,5,4,5,4,5,5,5,4
"FT1092",475.349368049304,475.348861940065,475.349967537668,850.623352050781,843.949584960938,855.811157226562,94,5,4,5,5,4,4,5,5,5,4,5,4,5,3,4,4,5,3,5,5,5
"FT1093",475.274281096966,475.273737583159,475.275100047383,263.445983886719,256.421112060547,269.360961914062,100,5,5,5,5,5,5,5,5,4,4,5,3,5,5,5,5,5,5,5,4,5
"FT1094",475.336121168438,475.315698140091,475.338097755577,872.473876953125,865.221923828125,876.873229980469,80,5,4,3,3,4,3,1,5,4,4,2,4,5,4,4,4,5,5,5,2,3
"FT1095",475.249705885376,475.249162399177,475.270317544365,582.516845703125,573.254760742188,585.377990722656,70,5,5,0,0,3,2,5,3,3,2,5,5,4,5,3,5,3,0,0,5,5
"FT1096",475.32364775707,475.32303597691,475.324201788443,401.509002685547,386.555847167969,406.127593994141,58,1,0,5,5,0,4,4,5,5,4,0,2,5,1,0,1,2,1,5,3,4
"FT1097",475.335879655451,475.335168884487,475.336383806817,757.561340332031,751.312255859375,761.995239257812,56,5,3,1,0,1,3,4,4,3,1,3,0,4,3,2,4,4,0,1,5,5
"FT1098",475.299907755637,475.29948646918,475.300538260044,709.815704345703,703.705627441406,712.368408203125,26,2,0,2,4,0,1,2,2,2,0,1,0,0,0,0,1,2,2,4,1,0
"FT1099",475.851643448627,475.851159343437,475.851949393729,817.121856689453,813.478698730469,820.803161621094,38,4,3,0,0,1,1,3,2,0,1,4,0,5,2,2,3,1,0,0,1,5
"FT1100",475.837439289688,475.814932213976,475.838050156573,757.56396484375,750.945556640625,762.833251953125,32,4,0,0,0,0,2,3,1,2,0,1,0,1,0,1,2,3,0,2,2,4
"FT1101",475.801160584106,475.800817953393,475.801748976905,709.781005859375,703.344421386719,712.002563476562,17,1,0,3,2,0,0,1,1,1,0,1,0,0,0,0,0,1,2,4,0,0
"FT1102",476.333008130469,476.332360674682,476.333904966285,970.931457519531,962.819702148438,976.194396972656,78,5,4,3,2,5,2,2,5,4,2,2,3,5,4,5,4,5,5,5,3,3
"FT1103",476.304545445999,476.303740009168,476.305386429058,378.332656860352,373.862548828125,382.814880371094,62,2,2,5,2,0,5,4,5,5,5,2,0,2,0,2,5,5,5,5,1,0
"FT1104",476.353217628456,476.352499792369,476.353656567872,817.107696533203,808.867797851562,820.803161621094,48,5,5,0,0,2,1,3,2,1,0,3,2,5,3,2,4,1,0,0,4,5
"FT1105",476.841182713093,476.840486340629,476.842042083186,841.594909667969,834.2998046875,846.012268066406,89,4,4,5,3,5,5,4,5,5,4,2,4,5,4,5,4,5,5,5,2,4
"FT1106",476.834779838194,476.834168553539,476.835323637045,971.224212646484,962.819702148438,976.194396972656,40,3,3,1,1,3,2,0,2,0,2,1,2,2,2,2,1,3,4,4,1,1
"FT1107",477.322515369002,477.29132408827,477.323153544911,881.691650390625,873.609497070312,889.284240722656,163,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1108",477.316758760653,477.316076161146,477.317290494097,896.682067871094,891.122009277344,901.520202636719,103,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1109",477.280505999863,477.279901412385,477.342599332451,835.800720214844,829.461853027344,843.081359863281,63,3,0,2,2,4,4,3,4,3,0,3,1,5,2,3,5,5,2,2,4,5
"FT1110",477.824381604469,477.79319252602,477.825070194043,880.802917480469,873.237426757812,885.5302734375,121,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1111",477.838571329133,477.837874753379,477.839192070525,945.290283203125,937.468688964844,950.811401367188,77,5,4,3,3,4,2,2,5,3,4,2,5,5,4,4,4,3,5,5,2,3
"FT1112",478.325872743866,478.293992235506,478.326580632695,880.401184082031,870.397583007812,885.5302734375,113,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT1113",478.320092224595,478.319395149874,478.320742242486,896.659484863281,889.284240722656,901.520202636719,100,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,3
"FT1114",478.32933433999,478.283625635734,478.3468429771,817.176727294922,806.61572265625,840.05224609375,80,5,5,1,0,4,4,4,5,3,3,4,4,5,4,5,3,4,0,0,5,5
"FT1115",478.340136923565,478.33941611735,478.340923677119,945.34716796875,937.111145019531,950.811401367188,45,3,3,2,1,3,2,2,1,1,2,1,1,4,3,2,1,2,3,4,1,3
"FT1116",478.828108095856,478.827631790041,478.828688355293,850.228424072266,842.854370117188,854.517333984375,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
