RT [min],m/z meas.,M meas.,Ions,MS/MS,Name,Molecular Formula,Annotations,AQ,Annotation Source,Boxplot,Flags,Include,blank,Avatar_F8,Avatar_F9,Avatar_F10,Avatar_F11,Desiree_F8,Desiree_F9,Desiree_F10,Desiree_F11,Seresta_F8,Seresta_F9,Seresta_F10,Seresta_F11
5.82,341.12417,342.13145,[M-H]-,FALSE,,C16H22O8,"SmartFormula - mzdev: -0.0000 mSigma: Infinity, ",20000,,0,[],TRUE,0,568,178,0,0,704,142,0,0,558,232,0,0
5.78,341.15931,342.16659,[M-H]-,TRUE,,C17H26O7,"SmartFormula - mzdev: -0.0013 mSigma: Infinity, ",20000,,0,[],TRUE,0,630,0,0,0,542,0,0,0,794,0,0,0
16.76,342.87079,343.87807,[M-H]-,TRUE,,,,,,864,[],TRUE,1128,1100,1176,792,702,864,830,770,822,698,988,1080,992
17.65,342.87264,343.87991,[M-H]-,TRUE,,,,,,778,[],TRUE,0,678,876,702,958,756,778,564,820,878,760,778,1080
13.9,342.87269,343.87997,[M-H]-,TRUE,,,,,,452,[],TRUE,0,486,462,450,736,450,450,442,542,0,452,552,526
16.98,342.87275,343.88003,[M-H]-,TRUE,,,,,,754,[],TRUE,0,606,928,734,930,698,1066,846,754,708,818,748,1080
16.54,342.87279,343.88006,[M-H]-,TRUE,,,,,,784,[],TRUE,0,766,1148,960,736,758,698,686,970,784,810,806,960
17.28,342.8728,343.88008,[M-H]-,TRUE,,,,,,804,[],TRUE,0,724,864,742,760,804,752,988,1044,846,706,878,998
16.37,342.87281,343.88009,[M-H]-,TRUE,,,,,,746,[],TRUE,0,758,746,764,710,928,778,732,680,1334,660,630,834
14.08,342.87287,343.88015,[M-H]-,TRUE,,,,,,528,[],TRUE,0,568,472,606,526,528,504,778,638,496,536,504,638
16.14,342.87289,343.88017,[M-H]-,TRUE,,,,,,736,[],TRUE,0,706,668,728,946,1130,736,816,614,994,646,938,880
5.82,343.08188,344.08916,[M-H]-,TRUE,,C18H16O7,"SmartFormula - mzdev: 0.0002 mSigma: 19.23, ",20100,,0,[],TRUE,0,992,0,0,0,394,90,0,0,756,0,0,0
6.87,345.13348,346.14075,[M-H]-,TRUE,,C19H22O6,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,132,[],TRUE,0,0,282,0,0,180,400,1194,0,132,346,1104,0
6.86,345.13389,692.28233,[M-H-H]2-,TRUE,,,,,,0,[],TRUE,0,0,0,1118,0,0,0,0,0,0,0,0,0
6.62,345.13396,346.14124,[M-H]-,TRUE,,C14H22N2O8,"SmartFormula - mzdev: 0.0035 mSigma: 21.09, ",10100,,138,[],TRUE,0,196,830,166,0,138,732,138,0,0,518,192,0
7.58,347.09278,348.10006,[M-H]-,TRUE,,C22H12N4O,"SmartFormula - mzdev: -0.0011 mSigma: 19.84, ",20100,,0,[],TRUE,0,698,1096,0,0,0,314,0,0,0,298,0,0
5.74,347.11319,348.12046,[M-H]-,TRUE,,C18H20O7,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,772,196,0,0,1014,140,0,0,712,154,0,0
7.13,347.11325,348.12052,[M-H]-,TRUE,,,,,,104,[],TRUE,0,162,286,802,0,96,104,384,0,0,168,416,0
6.6,347.11326,348.12054,[M-H]-,TRUE,,C13H20N2O9,"SmartFormula - mzdev: 0.0037 mSigma: 19.70, ",10100,,178,[],TRUE,0,308,758,0,0,186,748,214,0,178,456,140,0
6.22,347.11357,348.12085,[M-H]-,TRUE,,C18H20O7,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,774,1012,0,0,270,488,0,0,444,740,0,0
7.9,347.11415,696.24286,[M-H-H]2-,TRUE,,,,,,266,[],TRUE,0,306,266,416,1072,342,170,208,582,236,104,116,408
5.69,347.14969,348.15696,[M-H]-,TRUE,,C19H24O6,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,626,114,0,0,794,0,0,0,586,0,0,0
7.36,347.14976,348.15704,[M-H]-,TRUE,,C19H24O6,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,178,[],TRUE,0,186,304,1166,68,192,120,1002,178,0,112,846,62
6.79,347.1498,348.15708,[M-H]-,TRUE,,C19H24O6,"SmartFormula - mzdev: -0.0002 mSigma: 27.71, ",20100,,218,[],TRUE,0,218,1420,758,0,122,1178,608,0,182,1020,460,0
7.05,347.1498,348.15707,[M-H]-,TRUE,,C19H24O6,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,88,[],TRUE,0,0,316,1046,0,84,306,706,0,0,272,986,88
7.87,347.1498,348.15708,[M-H]-,TRUE,,C19H24O6,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,162,[],TRUE,0,0,0,440,770,0,128,256,534,0,162,306,602
8.11,347.1862,348.19348,[M-H]-,TRUE,,C20H28O5,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,786,0,0,0,562,0,0,0,524
8.19,347.24352,348.25079,[M-H]-,TRUE,,C18H36O6,"SmartFormula - mzdev: -0.0004 mSigma: 21.20, ",20100,,0,[],TRUE,0,0,0,0,1614,0,0,0,868,0,0,0,946
19.8,347.82004,348.82732,[M-H]-,TRUE,,,,,,766,[],TRUE,852,570,632,716,820,726,892,838,950,696,1066,690,766
6.41,349.09293,350.10021,[M-H]-,TRUE,,C17H18O8,"SmartFormula - mzdev: 0.0000 mSigma: 19.28, ",20100,,58,[],TRUE,0,1904,548,0,0,2036,226,58,0,1252,250,0,0
7.04,349.12859,350.13586,[M-H]-,TRUE,,C18H22O7,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,182,[],TRUE,0,234,406,734,0,148,380,816,0,162,182,588,0
6.23,349.12884,350.13611,[M-H]-,TRUE,,C19H18N4O3,"SmartFormula - mzdev: -0.0018 mSigma: 17.63, ",20100,,188,[],TRUE,0,486,1362,188,0,518,706,0,0,570,870,0,0
7.23,349.12885,350.13612,[M-H]-,TRUE,,C13H22N2O9,"SmartFormula - mzdev: 0.0036 mSigma: 24.15, ",10100,,220,[],TRUE,0,196,312,854,144,220,222,502,0,132,252,500,112
6.55,349.1289,350.13618,[M-H]-,TRUE,,C18H22O7,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,178,[],TRUE,0,0,1014,92,0,250,898,178,0,412,648,314,0
5.78,349.12893,350.13621,[M-H]-,TRUE,,C18H22O7,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,1036,726,0,0,994,0,0,0,866,0,0,0
8.09,349.16529,350.17256,[M-H]-,TRUE,,,,,,130,[],TRUE,0,0,0,290,1162,0,126,130,732,0,182,270,1076
6.51,349.16531,350.17258,[M-H]-,TRUE,,C19H26O6,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,96,1298,0,0,124,1078,0,0,116,818,0,0
7.79,349.16536,350.17264,[M-H]-,TRUE,,C14H26N2O8,"SmartFormula - mzdev: 0.0037 mSigma: 17.95, ",10100,,232,[],TRUE,0,108,320,672,772,0,232,0,962,0,0,512,676
7.43,349.16543,350.17271,[M-H]-,TRUE,,,,,,102,[],TRUE,0,0,196,1388,140,0,0,1322,146,102,0,1216,0
6.01,349.16548,350.17276,[M-H]-,TRUE,,,,,,0,[],TRUE,0,1674,948,0,0,1162,248,0,0,924,0,0,0
7.14,349.1656,350.17288,[M-H]-,TRUE,,C14H26N2O8,"SmartFormula - mzdev: 0.0037 mSigma: 28.46, ",10100,,114,[],TRUE,0,0,794,1508,114,152,550,1330,0,72,74,1180,0
8.47,349.20128,350.20855,[M-H]-,TRUE,,C20H30O5,"SmartFormula - mzdev: -0.0008 mSigma: 26.53, ",20100,,0,[],TRUE,0,0,0,0,0,0,0,0,854,0,0,0,1314
7.96,349.20171,350.20898,[M-H]-,TRUE,,C21H26N4O,"SmartFormula - mzdev: -0.0018 mSigma: 18.78, ",20100,,0,[],TRUE,0,0,0,174,860,0,0,236,970,0,0,0,226
8.47,349.20249,700.41953,[M-H-H]2-,TRUE,,,,,,0,[],TRUE,0,0,0,0,1156,0,0,0,0,0,0,0,0
19.83,349.80678,350.81406,[M-H]-,TRUE,,,,,,0,[],TRUE,820,0,0,0,90,0,0,0,0,0,0,0,0
19.8,349.81691,350.82419,[M-H]-,TRUE,,,,,,784,[],TRUE,0,882,650,784,980,856,734,888,722,1014,972,556,772
0.79,350.85805,351.86532,[M-H]-,FALSE,,,,,,488,[],TRUE,406,594,812,322,394,528,686,716,450,424,604,410,488
5.66,351.10804,352.11532,[M-H]-,TRUE,,C12H20N2O10,"SmartFormula - mzdev: 0.0036 mSigma: 22.56, ",10100,,0,[],TRUE,0,770,0,0,0,762,0,0,0,602,122,0,0
6.33,351.1085,352.11577,[M-H]-,TRUE,,C17H20O8,"SmartFormula - mzdev: -0.0000 mSigma: Infinity, ",20000,,0,[],TRUE,0,450,810,0,0,402,452,0,0,360,392,0,0
10.56,351.13424,352.14152,[M-H]-,TRUE,,C15H20N4O6,"SmartFormula - mzdev: 0.0029 mSigma: 20.06, ",20100,,582,[],TRUE,0,748,724,670,578,736,504,392,420,582,384,598,628
5.82,351.14449,352.15176,[M-H]-,TRUE,,C18H24O7,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,1286,0,114,0,906,484,0,0,946,0,0,0
6.35,351.14449,352.15177,[M-H]-,TRUE,,C18H24O7,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,88,[],TRUE,0,308,1782,88,0,474,1256,88,0,0,942,0,0
7.22,351.14477,352.15205,[M-H]-,TRUE,,C13H24N2O9,"SmartFormula - mzdev: 0.0040 mSigma: 25.82, ",10100,,274,[],TRUE,0,274,386,1462,118,106,286,1064,94,84,362,896,0
5.61,351.14487,352.15215,[M-H]-,TRUE,,C18H24O7,"SmartFormula - mzdev: -0.0001 mSigma: 19.60, ",20100,,0,[],TRUE,0,990,0,0,0,1208,86,0,0,982,0,0,0
7.96,351.18085,352.18813,[M-H]-,TRUE,,C14H28N2O8,"SmartFormula - mzdev: 0.0037 mSigma: 20.01, ",10100,,92,[],TRUE,0,0,0,200,1546,0,92,286,1280,0,0,170,1578
7.3,351.18094,352.18822,[M-H]-,TRUE,,C19H28O6,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,1036,0,0,0,994,0,72,228,790,106
6.59,351.18115,352.18843,[M-H]-,TRUE,,C19H28O6,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,746,0,0,0,700,0,0,0,706,0,0
6.54,352.14823,353.1555,[M-H]-,FALSE,,C23H19N3O,"SmartFormula - mzdev: 0.0027 mSigma: Infinity, ",20000,,134,[],TRUE,0,152,704,166,0,0,566,138,0,98,294,134,0
0.97,352.85176,353.85904,[M-H]-,TRUE,,,,,,1346,[],TRUE,1346,1368,1622,1020,1714,1308,1018,1458,1340,1420,1306,1644,1326
0.78,352.85356,353.86084,[M-H]-,TRUE,,,,,,2878,[],TRUE,1760,3118,3892,2540,2878,3196,3026,2742,2942,3342,2696,2744,2654
1.3,352.85356,353.86084,[M-H]-,TRUE,,,,,,1348,[],TRUE,898,1162,1294,1528,1424,1432,1768,1802,1320,1354,1348,1342,1344
2.26,352.85356,353.86084,[M-H]-,TRUE,,,,,,1222,[],TRUE,1222,1442,1294,996,1192,1698,912,1308,1160,1320,1362,1004,1188
0.02,352.8536,353.86087,[M-H]-,FALSE,,,,,,2348,[],TRUE,1668,2480,2484,2318,2326,2410,2236,2348,2374,2388,2450,2228,2332
1.97,352.85373,353.861,[M-H]-,TRUE,,,,,,1440,[],TRUE,910,1196,1440,1216,1472,1546,1246,1822,1650,1224,1260,1444,1496
5.67,353.12384,354.13112,[M-H]-,TRUE,,C18H18N4O4,"SmartFormula - mzdev: -0.0017 mSigma: 19.41, ",20100,,0,[],TRUE,0,1478,102,0,0,1158,262,0,0,932,156,0,0
6.27,353.12396,354.13123,[M-H]-,TRUE,,C17H22O8,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,92,[],TRUE,0,458,792,80,0,468,402,0,0,650,562,92,0
5.77,353.16018,354.16745,[M-H]-,TRUE,,C13H26N2O9,"SmartFormula - mzdev: 0.0035 mSigma: 25.63, ",10100,,0,[],TRUE,0,1288,184,0,0,1070,0,0,0,880,0,0,0
6.48,353.16023,354.16751,[M-H]-,TRUE,,C18H26O7,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,88,[],TRUE,0,164,1182,76,0,322,868,88,0,122,812,0,0
7.24,353.16027,354.16755,[M-H]-,TRUE,,C13H26N2O9,"SmartFormula - mzdev: 0.0037 mSigma: 20.99, ",10100,,96,[],TRUE,0,0,98,1046,0,0,198,820,0,96,252,812,0
7.86,353.16042,354.1677,[M-H]-,TRUE,,C19H22N4O3,"SmartFormula - mzdev: -0.0015 mSigma: 17.44, ",20100,,240,[],TRUE,0,0,240,304,714,0,160,292,678,0,108,274,494
6.42,355.13887,356.14614,[M-H]-,FALSE,,,,,,82,[],TRUE,0,372,802,82,0,256,318,0,0,92,492,0,0
5.44,355.13913,356.14641,[M-H]-,TRUE,,C17H24O8,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,0,[],TRUE,0,954,100,0,0,744,0,0,0,520,0,0,0
5.91,355.13959,356.14687,[M-H]-,TRUE,,C17H24O8,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,0,[],TRUE,0,588,256,0,0,864,82,0,0,398,0,86,0
17.52,355.15723,356.1645,[M-H]-,TRUE,,C14H28O10,"SmartFormula - mzdev: -0.0030 mSigma: 28.07, ",20100,,2170,[],TRUE,1788,2906,2170,2042,1866,2372,2092,2948,2998,2030,2272,2132,2598
6.64,355.1761,356.18338,[M-H]-,FALSE,,C18H28O7,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,720,0,0,0,416,0,0,0,368,0,0
15.65,356.18575,357.19303,[M-H]-,TRUE,,C16H27N3O6,"SmartFormula - mzdev: 0.0029 mSigma: 29.09, ",20100,,1188,[],TRUE,1664,996,976,1278,1164,1188,1368,1386,1106,1374,1072,1018,1204
0.03,356.83018,357.83745,[M-H]-,FALSE,,,,,,502,[],TRUE,424,758,460,510,408,456,554,502,460,574,488,632,516
0.43,356.83019,357.83747,[M-H]-,FALSE,,,,,,490,[],TRUE,384,418,490,570,406,742,438,594,446,502,552,494,438
2.2,356.83021,357.83748,[M-H]-,TRUE,,,,,,530,[],TRUE,416,576,412,740,554,604,534,680,402,416,530,414,0
0.8,356.831,357.83828,[M-H]-,FALSE,,,,,,520,[],TRUE,474,636,880,502,0,520,592,478,482,474,682,604,688
19.79,357.84887,358.85615,[M-H]-,TRUE,,,,,,1268,[],TRUE,1048,1268,1556,1084,1170,1532,1384,1268,1122,1150,1474,1090,1672
7.62,359.11285,360.12012,[M-H]-,TRUE,,C19H20O7,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,250,[],TRUE,0,290,268,828,166,376,150,430,188,180,250,324,160
7.46,359.1493,360.15658,[M-H]-,FALSE,,C20H24O6,"SmartFormula - mzdev: -0.0007 mSigma: 25.55, ",20100,,348,[],TRUE,0,684,348,800,170,478,72,606,138,440,82,552,122
7.98,359.14948,360.15676,[M-H]-,TRUE,,,,,,132,[],TRUE,0,0,130,140,802,102,0,158,428,0,198,132,462
19.8,359.835,360.84227,[M-H]-,TRUE,,,,,,0,[],TRUE,904,0,0,118,0,0,0,0,0,0,0,0,0
19.8,359.84533,360.8526,[M-H]-,TRUE,,,,,,938,[],TRUE,0,908,774,1084,914,938,1072,1180,794,1050,1176,842,1000
6.54,361.12863,362.13591,[M-H]-,TRUE,,C14H22N2O9,"SmartFormula - mzdev: 0.0034 mSigma: 24.71, ",10100,,170,[],TRUE,0,354,902,86,0,308,526,58,0,368,492,170,0
7.51,361.12883,362.1361,[M-H]-,TRUE,,C19H22O7,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,204,[],TRUE,0,0,346,644,310,234,178,810,76,204,102,554,166
5.73,361.12917,362.13645,[M-H]-,TRUE,,C19H22O7,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,786,244,0,0,1064,108,0,0,680,106,0,0
7.22,361.12922,362.1365,[M-H]-,TRUE,,C19H22O7,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,180,[],TRUE,0,248,306,714,72,278,118,580,0,168,180,770,0
10.56,361.16241,362.16969,[M-H]-,TRUE,,C15H26N2O8,"SmartFormula - mzdev: 0.0007 mSigma: 18.74, ",20100,,1838,[],TRUE,1536,2102,1664,1804,1628,1838,1506,1910,1374,2102,2032,2036,2612
8.1,361.1652,362.17248,[M-H]-,TRUE,,C20H26O6,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,130,[],TRUE,0,0,88,130,792,0,0,284,662,270,0,240,602
7.4,361.16539,362.17267,[M-H]-,TRUE,,C20H26O6,"SmartFormula - mzdev: -0.0003 mSigma: 21.24, ",20100,,134,[],TRUE,0,0,236,2054,128,0,192,1280,0,0,184,1080,134
6.59,361.16545,362.17273,[M-H]-,FALSE,,C20H26O6,"SmartFormula - mzdev: 0.0000 mSigma: 29.12, ",20100,,0,[],TRUE,0,150,842,118,0,0,904,0,0,0,496,0,104
6.85,363.08699,364.09427,[M-H]-,TRUE,,C21H16O6,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,828,0,0,0,820,0,0,0,846,0,0,0
5.98,363.10733,364.11461,[M-H]-,TRUE,,C18H20O8,"SmartFormula - mzdev: -0.0012 mSigma: Infinity, ",20000,,0,[],TRUE,0,726,402,0,0,500,222,0,0,584,356,0,0
5.36,363.10749,364.11476,[M-H]-,TRUE,,C18H20O8,"SmartFormula - mzdev: -0.0011 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,862,0,78,0,400,0,0,0
7,363.14452,364.1518,[M-H]-,TRUE,,,,,,216,[],TRUE,0,160,692,1402,0,216,500,890,0,202,388,986,86
6.47,363.14454,364.15181,[M-H]-,TRUE,,C14H24N2O9,"SmartFormula - mzdev: 0.0037 mSigma: 24.79, ",10100,,218,[],TRUE,0,364,1594,146,0,360,1242,218,0,256,1022,194,0
8.12,363.14454,364.15182,[M-H]-,FALSE,,C19H24O7,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,162,[],TRUE,0,80,334,258,736,0,152,180,288,0,66,162,326
5.83,363.14457,364.15185,[M-H]-,TRUE,,C19H24O7,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,1230,0,72,0,1170,398,0,0,1050,0,0,0
7.17,363.14489,364.15216,[M-H]-,TRUE,,C19H24O7,"SmartFormula - mzdev: -0.0000 mSigma: Infinity, ",20000,,236,[],TRUE,0,0,0,1010,0,236,326,1076,118,254,272,704,0
8.3,363.18091,364.18818,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,262,1344,0,0,86,886,0,0,0,726
7.93,363.18097,364.18824,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,280,886,0,0,312,916,0,0,280,1032
7.71,363.18099,364.18827,[M-H]-,TRUE,,,,,,250,[],TRUE,0,0,70,1992,970,0,0,1648,714,0,250,1068,680
6.16,365.12354,366.13082,[M-H]-,TRUE,,C18H22O8,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,74,[],TRUE,0,588,656,74,0,482,726,0,0,588,540,0,0
6.46,365.12382,366.13109,[M-H]-,TRUE,,C18H22O8,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,136,[],TRUE,0,314,796,136,0,312,466,58,0,350,618,86,0
5.7,365.12388,366.13115,[M-H]-,TRUE,,C18H22O8,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,70,[],TRUE,0,1012,446,0,0,1038,114,0,0,886,108,70,0
5.8,365.16013,366.16741,[M-H]-,TRUE,,C19H26O7,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,1242,372,0,0,1034,0,0,0,1026,220,0,0
8.12,365.1603,366.16758,[M-H]-,TRUE,,C19H26O7,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,180,[],TRUE,0,76,218,308,630,0,0,254,772,0,94,180,744
7.31,365.16034,366.16761,[M-H]-,TRUE,,C19H26O7,"SmartFormula - mzdev: -0.0002 mSigma: 20.58, ",20100,,186,[],TRUE,0,166,376,1556,0,222,122,1302,190,76,186,1076,150
6.71,365.16038,366.16766,[M-H]-,TRUE,,C14H26N2O9,"SmartFormula - mzdev: 0.0038 mSigma: 20.70, ",10100,,202,[],TRUE,0,230,1512,202,0,102,1224,516,0,120,1184,534,0
7.82,365.16039,366.16766,[M-H]-,TRUE,,C20H22N4O3,"SmartFormula - mzdev: -0.0015 mSigma: 21.41, ",20100,,228,[],TRUE,0,154,192,386,982,202,0,300,484,0,228,280,498
6.24,365.1604,366.16767,[M-H]-,TRUE,,C19H26O7,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,88,[],TRUE,0,468,1008,0,80,464,1398,42,0,446,872,88,0
7.32,365.1961,366.20338,[M-H]-,FALSE,,,,,,0,[],TRUE,0,0,0,690,0,0,68,578,0,0,0,728,0
7.58,365.19632,366.2036,[M-H]-,TRUE,,C20H30O6,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,754,644,0,0,842,440,0,0,660,0
8.17,365.1968,366.20408,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,72,792,0,0,132,610,0,0,74,718
0.51,365.88722,366.89449,[M-H]-,TRUE,,,,,,1372,[],TRUE,576,1372,1196,1654,1546,1060,1394,1158,1490,2038,1552,1188,1102
6.72,367.13927,368.14655,[M-H]-,TRUE,,C18H24O8,"SmartFormula - mzdev: -0.0006 mSigma: 20.70, ",20100,,206,[],TRUE,0,334,992,164,0,280,634,206,0,248,518,188,0
6.31,367.13956,368.14683,[M-H]-,TRUE,,C18H24O8,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,96,[],TRUE,0,204,914,0,0,286,870,96,0,600,776,0,0
5.79,367.13958,368.14685,[M-H]-,TRUE,,C18H24O8,"SmartFormula - mzdev: -0.0001 mSigma: 27.55, ",20100,,72,[],TRUE,0,1246,122,0,0,1452,82,0,0,932,192,72,0
7.16,367.13999,368.14727,[M-H]-,TRUE,,C18H24O8,"SmartFormula - mzdev: 0.0001 mSigma: Infinity, ",20000,,266,[],TRUE,0,184,388,504,0,298,266,970,0,186,272,566,0
7.91,367.17531,368.18259,[M-H]-,TRUE,,C19H28O7,"SmartFormula - mzdev: -0.0009 mSigma: 27.98, ",20100,,84,[],TRUE,0,0,84,192,740,0,0,122,538,0,116,0,498
7.49,367.17549,368.18276,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,200,786,0,0,0,830,0,0,0,758,120
6.55,367.17562,368.1829,[M-H]-,TRUE,,C19H28O7,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,76,914,0,0,94,734,0,0,0,748,0,0
7.31,367.17568,368.18296,[M-H]-,TRUE,,,,,,100,[],TRUE,0,120,316,1038,0,214,100,962,0,0,0,562,0
8.25,367.17613,368.18341,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,82,1012,0,0,252,650,0,0,0,952
8.12,367.21191,368.21919,[M-H]-,FALSE,,,,,,0,[],TRUE,0,0,0,0,758,0,0,0,282,0,0,0,260
5.66,369.15483,370.16211,[M-H]-,TRUE,,C13H26N2O10,"SmartFormula - mzdev: 0.0032 mSigma: 19.93, ",10100,,0,[],TRUE,0,908,128,0,0,668,0,0,0,704,0,0,0
6.6,369.15506,370.16233,[M-H]-,TRUE,,C18H26O8,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,64,[],TRUE,0,0,1060,236,0,0,548,162,0,64,548,266,0
5.89,369.15514,370.16242,[M-H]-,TRUE,,,,,,78,[],TRUE,0,726,196,78,0,916,192,0,0,678,134,0,0
7.78,369.19162,370.19889,[M-H]-,TRUE,,C19H30O7,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,106,[],TRUE,0,0,0,120,498,0,106,296,582,0,0,142,720
6.74,371.14924,372.15652,[M-H]-,TRUE,,C21H24O6,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,82,[],TRUE,0,0,1276,290,82,0,770,110,0,0,686,234,0
0.51,371.90073,372.90801,[M-H]-,TRUE,,,,,,2202,[],TRUE,1220,2202,1934,2606,1828,2472,1786,2442,2046,2254,2336,1878,2702
0.07,371.90074,372.90801,[M-H]-,FALSE,,,,,,580,[],TRUE,219,529,415,811,580,458,384,468,824,608,750,810,663
0.18,371.90088,372.90816,[M-H]-,FALSE,,,,,,654,[],TRUE,395,580,632,738,676,582,654,649,804,704,858,594,732
6.46,373.129,374.13627,[M-H]-,FALSE,,C20H22O7,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,170,[],TRUE,0,82,756,306,0,216,640,170,0,176,400,0,0
7.29,373.12909,374.13637,[M-H]-,TRUE,,C20H22O7,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,184,[],TRUE,0,184,746,728,80,214,326,694,108,0,138,468,0
6.56,373.16497,374.17225,[M-H]-,FALSE,,C21H26O6,"SmartFormula - mzdev: -0.0007 mSigma: 24.72, ",20100,,0,[],TRUE,0,316,724,0,0,358,610,0,0,284,278,0,0
6.88,373.16515,374.17243,[M-H]-,TRUE,,,,,,128,[],TRUE,0,0,518,1788,0,0,366,1488,0,0,294,1032,128
7.23,373.16522,374.17249,[M-H]-,TRUE,,C21H26O6,"SmartFormula - mzdev: -0.0004 mSigma: 21.99, ",20100,,120,[],TRUE,0,74,212,1366,0,0,180,1006,120,0,222,1156,74
10.74,374.24435,375.25163,[M-H]-,TRUE,,C21H33N3O3,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,442,[],TRUE,0,300,346,442,328,650,430,664,782,918,848,306,512
6.55,375.10813,376.11541,[M-H]-,FALSE,,C19H20O8,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,234,[],TRUE,0,456,706,264,0,352,454,142,0,234,350,134,0
6.23,375.14414,376.15141,[M-H]-,TRUE,,C20H24O7,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,0,[],TRUE,0,466,924,0,0,0,772,0,0,358,486,0,0
5.68,375.14432,376.15159,[M-H]-,TRUE,,C20H24O7,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,702,0,0,0,628,0,0,0,728,0,0,0
7.09,375.14435,376.15163,[M-H]-,TRUE,,C20H24O7,"SmartFormula - mzdev: -0.0006 mSigma: 21.92, ",20100,,272,[],TRUE,0,272,396,1198,70,0,356,752,0,216,338,528,0
6.55,375.14486,376.15214,[M-H]-,TRUE,,C20H24O7,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,74,[],TRUE,0,242,1062,74,0,262,680,0,0,208,808,0,0
7.91,375.18071,376.18799,[M-H]-,TRUE,,C21H28O6,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,288,620,0,0,298,814,0,0,86,514
