"feature","solA","pvalue","mz"
"1394",0.134705863359232,0.0161305513258842,682.45079
"761",0.13437023533513,0.00612141962829981,325.19897
"2080",0.134290763201883,1.2478838811604e-08,480.30835
"4061",0.133666523541815,3.50130976241336e-10,133.04952
"812",0.133501441243142,0.00494310215252951,175.13285
"2649",0.133416372206684,4.73217485097675e-07,295.10234
"2589",0.132980370602984,5.95960233012922e-10,451.26786
"4136",0.132461285515032,0.00567435129611314,520.333
"1278",0.132223208416739,0.000387502125547922,265.21608
"30",0.132016470062266,5.62059581707614e-07,398.34157
"1166",0.131894876935522,0.0186370350574119,296.18554
"1923",0.131868544125947,0.000385569899186478,433.27172
"5205",0.131645644768102,0.026531687719429,239.09138
"1242",0.131631490019442,1.03659607055471e-06,175.13296
"2823",0.131582237779376,0.000199406939421182,57.93448
"993",0.131500260203054,0.00116060139975415,528.83887
"5369",0.131499449177556,0.00891069212132715,239.23694
"3531",0.13128531062633,0.0261670062001274,452.35951
"5351",0.130853148357832,1.89347705848987e-06,151.03523
"5140",0.130843524581592,8.87144298698574e-06,437.97276
"2988",0.130647412034693,0.00223750729872617,178.13381
"531",0.130580996877655,0.0062437406831881,203.14299
"4104",0.130288636469733,6.31460169251462e-05,311.22159
"2991",0.130258525240294,4.44398251507878e-10,120.08057
"1690",0.130049511476161,1.33412243093739e-13,227.12777
"1587",0.129975364957727,0.00870495535878614,229.98721
"2266",0.129612380311313,0.00738610044054061,438.26139
"2398",0.12907810797364,0.0223069117994088,587.34913
"5549",0.128395651828369,1.19892292547987e-16,147.06517
"4634",0.128174481074805,1.45439945112477e-05,838.49403
"3275",0.128114313292019,0.018501249401107,343.30678
"2356",0.127741009349283,0.00231627757902704,319.08085
"3804",0.127734202554489,6.79114507273688e-08,265.01558
"5453",0.126467800010135,0.00737042447435207,868.50426
"2706",0.126075557099824,0.0186769967209706,580.34049
"4357",0.124643418966193,0.00570872897262052,511.82474
"84",0.124131241294843,1.04757885595347e-07,201.18495
"1274",0.123940579001679,1.14482231864431e-12,177.05743
"221",0.123497545633726,0.00158020279745116,501.17282
"4712",0.123350293930633,0.000183799980866247,55.93407
"1875",0.123096824925776,0.000936738455125273,309.20407
"1647",0.122184001054825,0.036727184216026,293.123
"172",0.121829598892528,0.0429026899880386,313.27365
"642",0.12152319247666,5.63628499985043e-08,247.13288
"5345",0.121285736555427,0.000561788864067567,201.00824
"4515",0.121072924601522,1.78917835592972e-05,158.15394
"4270",0.121003091655036,1.73329506124145e-06,158.96129
"134",0.120578123902666,1.66553126095647e-11,118.08612
"5574",0.120497082840358,0.000617029164665142,560.39457
"3114",0.120121261803793,0.0062835653820815,297.24155
"4626",0.119663973450368,2.38296351885194e-06,525.90465
"2969",0.119272982868171,0.039995361808073,755.51294
"3595",0.118954960815732,0.000340726227138489,456.368
"2163",0.118857717105316,2.50536750529065e-06,582.89482
"5072",0.118664716131388,2.70692743664105e-05,163.0601
"5050",0.117709905238644,2.37433289032336e-20,170.0448
"3101",0.116278749208213,0.000547113409086914,102.1277
"3729",0.116040096148341,2.35954484438707e-05,423.95479
"654",0.115868431852413,3.95707892543074e-07,121.02834
"3654",0.115660412673913,0.00677099208895046,700.48907
"2651",0.115311014783339,0.00295801248503136,635.79471
"4577",0.11513746941156,0.0070494230362797,339.98756
"1766",0.115076710439158,0.00109422575352746,209.18999
"3976",0.114743686536973,0.000349799879500629,269.949
"1800",0.114101578822984,0.0274908527983626,742.51625
"4729",0.113726431809324,0.00897436147418186,186.95626
"1870",0.113592136548291,0.00410788133007432,127.02388
"910",0.113396628737696,0.00886440535632702,637.81042
"135",0.113175911131175,0.000555196912540156,107.04884
"2901",0.11316881626093,1.99208552576881e-06,156.96587
"1420",0.112873646871669,0.000279970031600377,423.18665
"2792",0.112785937738708,0.00071525857104522,142.96578
"1904",0.112237062902039,1.11299077303993e-05,802.55783
"93",0.112087783214006,0.0212373980298256,308.09062
"436",0.112002131415193,1.30774337777844e-08,356.03749
"2531",0.111694576840655,0.0375311768568761,686.47892
"2427",0.111582849100299,7.08234828323776e-05,816.24419
"4377",0.111442859611009,0.0247120573201653,388.25402
"3181",0.111066008269299,0.00177973091262074,629.40657
"173",0.110887163611255,0.000229695336130648,355.28418
"473",0.110525094583802,0.00221814780511835,265.17982
"2200",0.110301643465503,0.00109075151118197,952.34339
"5533",0.110119064251442,0.00203644433134546,158.96356
"4139",0.110029680169973,4.28998273613923e-06,721.53382
"79",0.10998951913981,0.0136608829835057,482.32399
"1477",0.109831095736121,1.98589443473861e-06,537.86184
"1799",0.109762625397885,0.000683334624980015,657.91946
"4379",0.109696645004167,0.0115317288086908,173.11721
"559",0.109502973962941,9.12287339117289e-05,161.13249
"2391",0.109237440580059,0.000348744926835384,186.05816
"3690",0.108993229987028,0.0379744709145582,348.31095
"4904",0.108726191111898,2.11474716567678e-06,54.00837
"2536",0.108652268836478,1.68852898322008e-05,153.55385
"945",0.10845056941479,7.55946442312532e-08,459.26533
"4182",0.108396760935224,2.21062100533815e-05,169.04949
"356",0.108064031862677,3.73857301930885e-17,391.1571
"5519",0.107746655162726,0.00945751847963335,90.97662
"4862",0.107640129594727,0.014914432694608,297.24023
"5048",0.107034226217184,0.00150881874322318,170.06621
"2896",0.105962170134405,3.33090665729601e-06,454.38894
"3242",0.105331527071789,0.000574287352007431,353.26849
"589",0.105095712528163,6.80909441479254e-12,211.16924
"1098",0.104734080088939,2.55496665637376e-11,113.05947
"171",0.104073715349559,3.40400467485689e-06,331.28419
"96",0.103806173675812,2.05512233979755e-05,339.10746
"2385",0.10374784077714,1.28867113469063e-05,225.14855
"546",0.103671925740048,0.00168893709322849,737.41033
"691",0.103368915117223,1.70585233360221e-07,592.38471
"3235",0.102833735152411,0.0133273407457127,319.98226
"4496",0.102472005121847,0.00357890280800076,476.3065
"2256",0.102304891137908,0.0207938774651177,480.89622
"4739",0.102156458920086,6.42450304288307e-05,526.9024
"2922",0.101764308330747,0.00216048257411964,281.17474
"5080",0.10118938476418,6.58159070268135e-09,246.06084
"4640",0.100625181770781,4.71790894748994e-05,147.02878
"1710",0.100291414968388,1.01044426277446e-10,189.03935
"3345",0.100170506606024,0.0495105718456783,380.21352
