"feature","solA","pvalue","mz"
"5105",0.271609876457099,7.11680943408073e-21,794.059725023398
"5100",0.271414602611625,4.93070261546038e-17,793.557897583064
"4202",0.270992028014456,5.44987032259219e-95,716.819352827431
"2155",0.270902593332436,3.56869846265319e-36,578.407129490529
"5035",0.270616470775738,5.95762780260636e-08,787.553471806706
"3375",0.270004328675472,9.69817558520214e-05,660.949576420958
"5301",0.26999745167957,1.23834654773612e-07,816.072782169504
"4011",0.269976758575131,0.000129989389682079,703.972493921342
"6181",0.269723983640824,0.000984921851754105,953.637265873367
"1672",0.268905763801109,8.89240761626477e-17,541.366955579196
"3532",0.268743489650948,7.49832371669994e-07,671.971804921243
"5744",0.268693779371736,4.86171528511495e-14,874.11486013741
"4817",0.268687240363373,6.95966178248319e-51,766.544030494897
"3198",0.26858289565925,6.72335382916748e-07,649.456834706341
"3219",0.268002086187744,4.81140862755982e-10,650.962000489704
"3241",0.267965291668029,0.000100171326415745,652.436674682837
"4235",0.267818675450308,3.62134039172326e-12,719.493247617618
"6264",0.267634149437902,2.04494729188585e-08,971.688042289531
"4587",0.267196211584425,1.28919677582854e-11,747.510055318488
"6098",0.26718144378053,1.11186725283283e-27,931.654167519869
"3983",0.266712220945772,1.91463880216812e-67,702.143886512967
"2057",0.266417452392756,0.00507003656279355,571.904575144323
"4795",0.266214443203728,3.09459428407085e-88,765.184039926798
"3974",0.266192748435853,1.81190445005679e-66,701.47439377839
"3577",0.265921559121251,8.90441735104842e-15,674.951672226998
"3882",0.265449425281012,1.95074586773224e-33,695.003298525172
"1667",0.265405041564477,2.37760101106986e-06,541.378902337327
"634",0.265392257321519,6.86478606064264e-22,351.236004599542
"4481",0.265119406956742,6.01806889851431e-78,739.499562445038
"4268",0.264895232237297,1.04270704705275e-101,721.875017299465
"3217",0.264882489879539,1.14362642869955e-116,650.980281712124
"4176",0.264747675927835,8.69798323933006e-20,715.51090214359
"5031",0.264268659338907,0.000321895765644217,787.051886800872
"4426",0.264106185698554,6.23195337797545e-09,735.516173517056
"3174",0.263648810248252,5.1568014849843e-47,648.127806037027
"4198",0.262804707456305,2.88308636554602e-20,716.500733794502
"3711",0.262718403944309,2.64412714806818e-186,683.290148083496
"3854",0.262161700611599,0.000121114439452943,692.98135553036
"5323",0.261984492097121,2.69247411033907e-57,817.578486816592
"2474",0.261882502935777,6.53183640273378e-13,599.383391588121
"4135",0.261794214529079,1.75196048092127e-06,711.983464447679
"1151",0.261557517736909,1.62745517761437e-91,483.297247717006
"4625",0.261529159772704,1.22554940380393e-27,750.874567361551
"4046",0.261014098622751,4.35988240943151e-06,706.495315302878
"6010",0.260993594094814,0.000898341453027203,913.17241706982
"3805",0.260833880030598,2.31354200767073e-21,689.448700995371
"5550",0.260788045925354,9.9752921216301e-48,847.523797700283
"3000",0.260761658850169,1.54857829270316e-49,635.913390225978
"4433",0.260656283595776,2.12007770038874e-06,736.017866608126
"2769",0.260315536241538,0.00074753794579873,619.934254169215
"475",0.259921168097786,0.0293522840647077,305.148020844907
"1046",0.259578356602071,3.00455383745278e-71,468.29157930498
"5607",0.259183136777351,3.81862853321019e-11,854.628649077789
"1101",0.258861513944986,4.58269267775794e-52,475.801160584106
"4059",0.258777460974443,1.58579415822035e-47,707.182456952381
"1568",0.258688026593831,9.65600424369232e-13,532.352064992917
"3759",0.258587229420899,1.34458368162431e-53,686.79919798866
"4682",0.258276882591703,2.4639831694033e-42,755.861929632058
"3515",0.258204114473516,2.60316343298566e-07,670.968268546324
"4628",0.257430327902762,0.0178119696355798,751.023238856172
"3304",0.257387736548742,1.5534722375661e-07,656.966671888834
"2693",0.256863201356743,1.61788220252732e-16,614.104842708341
"4421",0.256258023956685,2.01055803937651e-07,735.010161544062
"3476",0.255481645799586,2.66991858870002e-09,667.957401353729
"6126",0.254985905675757,1.84581120568058e-14,938.64904831166
"4519",0.254898157984586,2.65270012386793e-37,743.380111149214
"3624",0.254886949654896,0.00817466316940129,677.976035600643
"3633",0.254545745813041,0.000124400041249074,678.477690160933
"4539",0.25386733496114,1.63075114308891e-35,744.531026269171
"5520",0.253849336554027,2.95595660421322e-05,845.093804465921
"4443",0.253127506819245,0.000240197865832507,736.519245260131
"5780",0.252852608616072,1.86037366792874e-21,878.565947604464
"4189",0.252430900550645,7.2209405733097e-83,716.150101539931
"3883",0.251750207759702,2.99481416919187e-06,694.988471130293
"5211",0.250540571909487,2.43031038120105e-22,804.501098390031
"2661",0.249672036514585,1.01790318404267e-05,612.424550608096
"1098",0.248765543363263,8.06550174407747e-56,475.299907755637
"5667",0.24867158838101,9.75142899232073e-35,862.543199947904
"3305",0.248517254996266,7.36816967407547e-16,656.952678840031
"5516",0.248396088373688,2.09161684092146e-06,844.591825057961
"5873",0.248302306311296,6.10406835942099e-66,891.54993215965
"928",0.247980665121464,1.07907639294573e-41,446.278806920947
"3868",0.247725594775105,0.00396941678834803,693.984926497648
"4794",0.247695018873151,1.44460311287363e-31,765.02085720754
"5586",0.247693258209798,2.06303413435894e-76,852.603087811326
"4571",0.247344811253536,2.58220837178023e-54,746.489166097487
"200",0.247170733646222,1.33180523088334e-225,198.147642425208
"1508",0.246701000330433,7.80106091838677e-39,526.335055849581
"4111",0.246466469201733,7.41439539427932e-24,710.460483341367
"5198",0.246259912871509,5.85950696843862e-20,803.497494409166
"4893",0.246042063936592,4.13332570739201e-08,773.56959731504
"2131",0.246033110257956,7.70768230460107e-06,576.911830942986
"2966",0.246005593793302,1.14926144858063e-14,633.452619406251
"4854",0.245851532325342,5.02740236348446e-50,769.505755070626
"1981",0.245718381682583,6.11079739421308e-13,567.275640854967
"563",0.245053359277956,0.00364463321732217,333.168058635662
"4791",0.245022872433045,8.13042556162691e-61,764.848451153487
"1830",0.245020446894734,8.07863742996944e-10,554.884667558499
"4982",0.244333058882905,0.000252147126592917,781.549482986959
"2925",0.244256296566396,0.00662554451766037,630.42370062392
"2986",0.244226383714411,8.88697009607499e-11,634.93963422522
"4401",0.244107018698562,7.61980957875097e-09,733.494516724794
"3751",0.243895482105802,7.08521829821902e-10,686.489310064836
"3351",0.243832284742558,0.0017161183852368,659.444849207174
"5360",0.243633297869301,3.29884979867391e-61,822.561535500191
"2293",0.243488046870646,1.94897293214619e-13,588.335430710996
"1272",0.243370471666881,2.87270920030939e-14,500.306153813298
"4274",0.243210028837682,1.34767070660473e-10,722.504050391546
"5576",0.243052822844885,3.22437834476087e-35,851.599691335198
"1444",0.243001167000241,2.17681901398617e-61,519.325973901978
"3383",0.242685948251578,0.0253767238081739,661.451386602523
"961",0.242578242193667,1.96914624636618e-36,453.286499785541
"3341",0.242390977335414,3.55555804349954e-05,658.973954444648
"343",0.242099704978497,1.4527671060834e-12,255.157786159076
"5075",0.242088287421633,9.26618641390146e-12,790.533530544558
"4896",0.241610122055212,5.12465044386436e-50,773.552568221772
"3401",0.241529691357521,1.56827481856877e-35,662.802815182577
"1199",0.241499939968193,4.98895375382576e-76,490.304705836068
"2366",0.241452860104018,3.32686469557749e-21,592.388902129588
"4645",0.241393817794927,0.0343740919813264,752.528687125248
"1715",0.241245473034027,0.000136396708641362,544.848330213551
"4048",0.241206930238911,6.79053425897375e-11,706.477088402743
"5397",0.241067607005134,4.34216213929953e-40,826.607189454611
"2863",0.240651537213933,2.33839159060084e-16,626.924281542369
"791",0.239967712128207,3.55995020917116e-08,413.237577413734
"5742",0.239438484274061,2.92351621970696e-22,873.612814633988
"4053",0.239382276442385,4.2322483990751e-45,706.864571896788
"1916",0.239300072536747,5.47837318434587e-15,562.32004279371
"1991",0.239087517409804,0.00563944481886785,568.279027734127
"1249",0.238747607713015,4.98689657950527e-56,497.312513801508
"5001",0.238193643846792,2.19006006764375e-07,783.525751513643
"3933",0.237096937140112,0.000556875335545127,699.487549604591
"5611",0.237018865077103,4.60023471045313e-11,855.130366693484
"1682",0.23701068501479,0.000182380059002282,542.370785956416
"3472",0.23683407392294,4.00726135735291e-20,667.79715760033
"4483",0.235460670782414,8.03830228356473e-06,739.493533326575
"6007",0.235297295369171,1.55042684733563e-13,912.670595103078
"2880",0.23460680265985,0.000131938884549536,627.945721636013
"6417",0.234354438318182,7.81729117981534e-08,1030.24472398863
"619",0.234274545010703,1.55932983719332e-11,349.199244349673
"3915",0.234238676562567,0.0183628797601303,697.507320302981
"4194",0.234140396471196,5.12678137391279e-13,716.517832959598
"427",0.234116819104104,3.44637545363349e-05,288.179124110457
"3782",0.234046722808506,0.00019301531351418,687.980336481459
"4128",0.233227827210027,8.68694490113571e-06,711.481223661526
"5927",0.233142715713046,4.17024723486669e-23,899.128894624562
"5578",0.233090776875205,2.29376069820169e-29,852.101571862601
"2816",0.233040272477913,6.94960588645783e-10,623.412593052221
"1377",0.232717460188328,3.73815633205079e-69,512.317904449962
"4700",0.232712702731429,2.22955395710268e-15,758.013054659552
"2604",0.232232531967789,0.00689173839156024,607.939783548223
"1139",0.232168994423195,1.18542142827512e-30,482.307202566456
"5832",0.2320496626824,5.53401174177451e-13,884.652790718904
"1850",0.231964501869445,1.72663578117077e-20,556.372767559897
"1024",0.231933514847445,1.97499469643515e-19,464.304861696358
"2004",0.231457350166878,0.00622424123485612,568.900234673008
"3356",0.231279337980764,0.00792417926961366,659.946127622135
"3936",0.230868764056538,1.34236352193486e-13,699.469323349458
"5188",0.230836318577293,2.53736743865735e-53,802.572832329676
"2794",0.23048686975832,0.0120706029650927,621.439627199253
"1311",0.230482138175318,1.0486771512047e-38,504.320327905281
"3298",0.23047879150513,3.83575219445353e-21,656.432748696029
"2325",0.230151119620445,2.14426018951893e-06,590.063460682907
"4901",0.230105700984581,6.71630829411351e-16,774.07151112426
"4976",0.229851678668824,9.33356306009392e-05,781.047549596739
"4294",0.229504128467072,2.51854681140547e-05,724.009504267087
"4087",0.229302483123225,6.3277534335466e-09,708.834079430619
"3928",0.229111691286081,7.99411423055257e-34,698.958921363607
"3282",0.229103774494646,1.7465453868281e-19,655.461169579673
"5233",0.228897306905597,6.09326136233191e-42,806.553246211449
"4296",0.228831422134633,1.10071727151584e-65,724.024585033062
"4280",0.228672179459218,0.0132090382492033,723.005839660015
"2525",0.228454145078427,1.23480297607121e-09,602.86476112043
"5434",0.228214511341049,2.19349067419084e-33,831.53234069232
"3843",0.227951092699353,0.00343864141609261,692.479453800064
"257",0.227926862388061,9.46606530158088e-08,226.950312830056
"3481",0.227682120029909,0.000212498724203577,668.446972939317
"2343",0.227613959054594,1.24827444067456e-11,590.895283326899
"5425",0.227534176660664,2.65083775294374e-06,831.110315600446
"1449",0.227329709545652,2.55146408071026e-57,519.827412903581
"3209",0.226991092495492,0.0139704416633166,650.372582709542
"6313",0.226685930783093,2.15485774753409e-17,989.699621414335
"4887",0.226679918345176,4.22257816092434e-09,773.068177000534
"2888",0.22641813219976,0.000269663380411072,628.447470534381
"1200",0.22616875149817,1.76532454507575e-45,490.842680146925
"3527",0.225965597819507,9.31567243517348e-24,671.451941855936
"1923",0.225945506980055,3.18562427860951e-17,562.375851040086
"2421",0.225907035559738,3.93753902633824e-12,595.883310411071
"5654",0.22579694096148,1.93804799620631e-31,861.539464500335
"960",0.225387471567788,2.08339647697057e-17,453.322632640226
"6059",0.225373965123471,1.34957014381824e-21,922.592149943817
"1433",0.225321447284605,6.42060748213541e-32,518.337899248427
"1255",0.225187558703669,1.24462438073875e-51,497.81428088471
"3795",0.225091074836769,9.29120586825976e-76,688.948950134273
"3729",0.224951196070003,9.16782285537695e-52,684.956068355068
"2731",0.22468257867208,3.53401007987973e-42,617.412532471863
"4005",0.224565916025786,1.11807036338536e-06,703.470931131007
"4638",0.224218230346455,0.0313578619405627,752.026635400721
"1007",0.224189287218283,5.17136487238343e-05,460.852603724567
"2650",0.223950262147352,2.45586082434884e-28,611.401560960054
"861",0.223768294279088,6.42141915012691e-21,431.273918983553
"5349",0.223673934926218,1.58738681654885e-08,820.524258091829
"2930",0.22325931606175,1.36601086978783e-05,630.925229240425
"744",0.223074527900779,0.000699001647490746,395.183462369555
"1132",0.223053252607632,2.91880013325474e-37,481.305915972277
"3862",0.223040593207437,6.29190846066054e-14,693.483668212171
"237",0.223003971206558,1.39725289297506e-19,217.105840257383
"1582",0.222889909461924,9.28980317892689e-27,533.341261085804
"6100",0.222768815424013,1.2720890022441e-47,932.158937216306
"4199",0.222668217218515,2.95009455400433e-16,716.504431130677
"1869",0.222650399576953,9.97825094938416e-12,558.347917959525
"5015",0.22264446221062,6.7264428128271e-30,784.913181972727
"4038",0.22259284858116,7.86596142341278e-50,705.966772131117
"1588",0.222504433408492,4.13783950626688e-34,533.843003051956
"2285",0.222250257091857,8.70197449736976e-11,587.870858242293
"623",0.22222069465795,6.33810982769671e-15,349.199212026721
"2725",0.221810949299663,2.7816093765313e-07,616.408910956299
"582",0.221807151405802,2.73226660833061e-30,337.327981832361
"352",0.221732114070339,8.25831375567014e-55,258.205140154348
"4932",0.221567255698926,2.72579389038254e-21,776.011646063634
"2780",0.221556178032959,0.000203359162849795,620.435873102631
"1890",0.221489862458768,0.00273475735133616,559.853487939441
"2993",0.22144468783203,9.88709271200144e-11,635.441372360385
"185",0.221354813552341,1.51986617521521e-26,189.111020926642
"1765",0.220949820521489,3.11362754731651e-18,549.364625205712
"4353",0.220934488028212,1.20839448688063e-16,729.493895364855
"6290",0.220732320052548,1.13324075869297e-14,983.648370271109
"1666",0.220583641333474,5.3099031654645e-23,541.352358574077
"1720",0.220578532031057,0.0199989651810472,545.349951809912
"2333",0.220539575823748,9.68415561978996e-24,590.393463104356
"1977",0.220399006695193,6.73004479246084e-07,566.861660811779
"1004",0.220176518342243,1.31806498439592e-29,460.294197424582
"576",0.220023261670578,2.12955288807468e-13,336.324550775555
"3179",0.219992104835876,3.87210969852623e-05,648.453311390029
"4898",0.219865046709792,0.00102976696009437,773.538861402493
"1615",0.219545773792676,1.47124093004808e-09,536.334771282715
"259",0.219504383745623,9.11524942976809e-13,227.174089421641
"3453",0.219286960357559,0.00128878261415761,665.967498444978
"2683",0.219189669623447,0.00103342919065996,613.428042687649
"2075",0.219054581365095,6.16413363072546e-15,573.353005532552
"1021",0.219012014283139,5.67579603820762e-41,463.808625474832
"3080",0.21894285190272,5.7126898170046e-14,641.427520820202
"2492",0.218860576040955,8.83100163198577e-12,600.386503485811
"3877",0.218814403008667,0.0498891476223712,694.486983378742
"3774",0.218656356243603,0.00458241950818674,687.479566911354
"4918",0.21853631136532,0.00576170284114431,774.542481766519
"2823",0.217968300345958,1.16660448646027e-15,623.918710149291
"91",0.217916220144058,2.2261974717904e-24,131.069307430153
"4789",0.2177381377454,1.65010201877965e-34,764.519288178142
"2227",0.217716943635408,1.73113727777163e-11,583.887383145499
"3424",0.21756835932796,2.18954718534736e-12,664.462323392233
"3803",0.216697426576078,5.10753290905076e-10,689.468166043331
"1844",0.216456353412363,4.80268988332227e-38,555.856223715292
"2234",0.216234829728043,7.77728845439675e-06,584.406837895226
"1792",0.216093425271592,6.59520751088315e-20,551.34004140812
"6041",0.216078447498785,4.21570103860223e-34,919.581218166943
"2461",0.21604251750899,8.26336397173584e-35,598.881296365381
"2061",0.216021464935684,5.54016305516131e-07,572.363435088965
"245",0.21594661781635,1.09611384861285e-43,222.119428008165
"4491",0.215910821910678,0.0130210177807206,739.886255694147
"1514",0.215551955825737,1.00061725762738e-50,526.837756253812
"3488",0.215481713549001,1.621671303481e-28,668.948286237485
"264",0.215429203640008,6.17563571409875e-55,228.194535075827
"2020",0.215395638725056,4.36173157562601e-05,569.387902950332
"1336",0.21523407965765,2.86951811080377e-11,507.314021880172
"1835",0.214972261114142,2.56807894194668e-10,555.356314950406
"1707",0.214755727199068,1.87818624692305e-22,544.332296532384
"1450",0.214656224796619,9.06603559437852e-11,519.819178388377
"1525",0.214392327961753,2.38658646175755e-13,527.350914468214
"3841",0.214363605820407,4.3654898238565e-33,692.144877933392
"1371",0.214120498908661,3.93780084726137e-27,511.829940795695
"2892",0.213932822076999,0.00174775875091088,628.433543350579
